sim,ate,type,run,j,n,d
949,36.53048440944202,hybrid_gn,449,2,50,ks
950,39.98809801775208,old,450,2,50,ks
950,39.98249125826467,boot,450,2,50,ks
950,39.9913620695438,all_boot,450,2,50,ks
950,35.212049895908066,null,450,2,50,ks
950,38.42970696157317,gn,450,2,50,ks
950,35.212049895908066,hybrid_gn,450,2,50,ks
951,39.912361733597685,old,451,2,50,ks
951,39.9163049888675,boot,451,2,50,ks
951,39.91268572926535,all_boot,451,2,50,ks
951,36.63208182393006,null,451,2,50,ks
951,39.4243835996944,gn,451,2,50,ks
951,36.63208182393006,hybrid_gn,451,2,50,ks
952,39.6359939744291,old,452,2,50,ks
952,39.628749066524,boot,452,2,50,ks
952,39.630328747164846,all_boot,452,2,50,ks
952,41.69550664370121,null,452,2,50,ks
952,39.97912415257201,gn,452,2,50,ks
952,41.69550664370121,hybrid_gn,452,2,50,ks
953,39.938206042842964,old,453,2,50,ks
953,39.9538489197182,boot,453,2,50,ks
953,39.94780837379259,all_boot,453,2,50,ks
953,36.35668318211247,null,453,2,50,ks
953,39.00782068340806,gn,453,2,50,ks
953,36.35668318211247,hybrid_gn,453,2,50,ks
954,39.692238274710036,old,454,2,50,ks
954,39.69728143347997,boot,454,2,50,ks
954,39.69874201589211,all_boot,454,2,50,ks
954,38.51249424484136,null,454,2,50,ks
954,39.52090161816239,gn,454,2,50,ks
954,38.51249424484136,hybrid_gn,454,2,50,ks
955,40.25635968580678,old,455,2,50,ks
955,40.256219618083165,boot,455,2,50,ks
955,40.25633096089652,all_boot,455,2,50,ks
955,40.25508106874615,null,455,2,50,ks
955,40.498160301806024,gn,455,2,50,ks
955,40.25508106874615,hybrid_gn,455,2,50,ks
956,39.49900573682285,old,456,2,50,ks
956,39.49932305182449,boot,456,2,50,ks
956,39.4999417601412,all_boot,456,2,50,ks
956,37.04792143149724,null,456,2,50,ks
956,39.16069104961856,gn,456,2,50,ks
956,37.04792143149724,hybrid_gn,456,2,50,ks
957,39.99473786762022,old,457,2,50,ks
957,39.9758426329539,boot,457,2,50,ks
957,39.97835075126283,all_boot,457,2,50,ks
957,42.8223726337914,null,457,2,50,ks
957,40.69413200122992,gn,457,2,50,ks
957,42.8223726337914,hybrid_gn,457,2,50,ks
958,40.21639629981463,old,458,2,50,ks
958,40.21353080154639,boot,458,2,50,ks
958,40.21357940857368,all_boot,458,2,50,ks
958,40.99596445331372,null,458,2,50,ks
958,40.185211762265794,gn,458,2,50,ks
958,40.99596445331372,hybrid_gn,458,2,50,ks
959,40.142355339661876,old,459,2,50,ks
959,40.1346916098633,boot,459,2,50,ks
959,40.139773078448535,all_boot,459,2,50,ks
959,34.63758526699287,null,459,2,50,ks
959,39.353072213488154,gn,459,2,50,ks
959,34.63758526699287,hybrid_gn,459,2,50,ks
960,39.774404730770144,old,460,2,50,ks
960,39.760711881773034,boot,460,2,50,ks
960,39.731417352076626,all_boot,460,2,50,ks
960,37.88298509517187,null,460,2,50,ks
960,39.246087851844784,gn,460,2,50,ks
960,37.88298509517187,hybrid_gn,460,2,50,ks
961,39.655911572751705,old,461,2,50,ks
961,39.655574447071466,boot,461,2,50,ks
961,39.65425258554017,all_boot,461,2,50,ks
961,39.64791272411854,null,461,2,50,ks
961,41.04161936430977,gn,461,2,50,ks
961,39.64791272411854,hybrid_gn,461,2,50,ks
962,39.72792327358219,old,462,2,50,ks
962,39.72755924368998,boot,462,2,50,ks
962,39.739064992894924,all_boot,462,2,50,ks
962,34.159908721171014,null,462,2,50,ks
962,39.73985166182538,gn,462,2,50,ks
962,34.159908721171014,hybrid_gn,462,2,50,ks
963,40.016988785431764,old,463,2,50,ks
963,40.01670283197297,boot,463,2,50,ks
963,40.01682529020426,all_boot,463,2,50,ks
963,38.76600699197124,null,463,2,50,ks
963,40.01088724762792,gn,463,2,50,ks
963,38.76600699197124,hybrid_gn,463,2,50,ks
964,40.21176985653711,old,464,2,50,ks
964,40.21503182843409,boot,464,2,50,ks
964,40.21236466713384,all_boot,464,2,50,ks
964,35.69512545931812,null,464,2,50,ks
964,40.70911375753337,gn,464,2,50,ks
964,35.69512545931812,hybrid_gn,464,2,50,ks
965,40.00499953470378,old,465,2,50,ks
965,40.008393140305095,boot,465,2,50,ks
965,40.00652118898537,all_boot,465,2,50,ks
965,39.15187602693574,null,465,2,50,ks
965,39.4715784872426,gn,465,2,50,ks
965,39.15187602693574,hybrid_gn,465,2,50,ks
966,39.82778080697388,old,466,2,50,ks
966,39.82528883738246,boot,466,2,50,ks
966,39.826243337992,all_boot,466,2,50,ks
966,35.762187400917064,null,466,2,50,ks
966,37.92000563916989,gn,466,2,50,ks
966,35.762187400917064,hybrid_gn,466,2,50,ks
967,39.66296387680643,old,467,2,50,ks
967,39.63877277055321,boot,467,2,50,ks
967,39.636510777902785,all_boot,467,2,50,ks
967,47.3415233429708,null,467,2,50,ks
967,39.626729801775475,gn,467,2,50,ks
967,47.3415233429708,hybrid_gn,467,2,50,ks
968,40.06133683160423,old,468,2,50,ks
968,40.05577857962287,boot,468,2,50,ks
968,40.059091241769444,all_boot,468,2,50,ks
968,40.35405314017841,null,468,2,50,ks
968,40.13668021849991,gn,468,2,50,ks
968,40.35405314017841,hybrid_gn,468,2,50,ks
969,39.86345185194496,old,469,2,50,ks
969,39.86874301587136,boot,469,2,50,ks
969,39.86888904381306,all_boot,469,2,50,ks
969,29.019976757120936,null,469,2,50,ks
969,37.552286364996476,gn,469,2,50,ks
969,29.019976757120936,hybrid_gn,469,2,50,ks
970,39.79680612524428,old,470,2,50,ks
970,39.80270758500083,boot,470,2,50,ks
970,39.78937289528576,all_boot,470,2,50,ks
970,37.92099751795993,null,470,2,50,ks
970,39.85269553030934,gn,470,2,50,ks
970,37.92099751795993,hybrid_gn,470,2,50,ks
971,39.860671329108136,old,471,2,50,ks
971,39.84855765100738,boot,471,2,50,ks
971,39.85660316754702,all_boot,471,2,50,ks
971,39.38511421510033,null,471,2,50,ks
971,39.78239591713,gn,471,2,50,ks
971,39.38511421510033,hybrid_gn,471,2,50,ks
972,39.543769876062655,old,472,2,50,ks
972,39.509840258705424,boot,472,2,50,ks
972,39.50987417464426,all_boot,472,2,50,ks
972,39.50981892041167,null,472,2,50,ks
972,39.50981892041098,gn,472,2,50,ks
972,39.50981892041167,hybrid_gn,472,2,50,ks
973,40.15624702849388,old,473,2,50,ks
973,40.16447227838882,boot,473,2,50,ks
973,40.156921082282516,all_boot,473,2,50,ks
973,38.12464445072432,null,473,2,50,ks
973,40.19538526600716,gn,473,2,50,ks
973,38.12464445072432,hybrid_gn,473,2,50,ks
974,40.02551756001199,old,474,2,50,ks
974,40.02503222756293,boot,474,2,50,ks
974,40.02765113659041,all_boot,474,2,50,ks
974,37.19348002383785,null,474,2,50,ks
974,39.75184261097121,gn,474,2,50,ks
974,37.19348002383785,hybrid_gn,474,2,50,ks
975,40.20605310124445,old,475,2,50,ks
975,40.18626286723347,boot,475,2,50,ks
975,40.19353774286137,all_boot,475,2,50,ks
975,42.808494215246505,null,475,2,50,ks
975,41.173922804734005,gn,475,2,50,ks
975,42.808494215246505,hybrid_gn,475,2,50,ks
976,39.95242882622852,old,476,2,50,ks
976,39.951968586043165,boot,476,2,50,ks
976,39.95045894218622,all_boot,476,2,50,ks
976,35.79258952695312,null,476,2,50,ks
976,38.96177258400775,gn,476,2,50,ks
976,35.79258952695312,hybrid_gn,476,2,50,ks
977,40.23020349461122,old,477,2,50,ks
977,40.23297378153391,boot,477,2,50,ks
977,40.16203816226559,all_boot,477,2,50,ks
977,35.56903663727298,null,477,2,50,ks
977,40.09220848874618,gn,477,2,50,ks
977,35.56903663727298,hybrid_gn,477,2,50,ks
978,39.98769841047258,old,478,2,50,ks
978,39.98770400367333,boot,478,2,50,ks
978,39.988128953935984,all_boot,478,2,50,ks
978,34.702414575443875,null,478,2,50,ks
978,39.54703002524443,gn,478,2,50,ks
978,34.702414575443875,hybrid_gn,478,2,50,ks
979,39.984094983802066,old,479,2,50,ks
979,39.96665593612681,boot,479,2,50,ks
979,39.984288693193704,all_boot,479,2,50,ks
979,30.1901199268929,null,479,2,50,ks
979,33.64362459516427,gn,479,2,50,ks
979,30.1901199268929,hybrid_gn,479,2,50,ks
980,39.62923771397665,old,480,2,50,ks
980,39.64011993806793,boot,480,2,50,ks
980,39.63653410072727,all_boot,480,2,50,ks
980,41.90881791279903,null,480,2,50,ks
980,39.76677480002027,gn,480,2,50,ks
980,41.90881791279903,hybrid_gn,480,2,50,ks
981,39.828000592103834,old,481,2,50,ks
981,39.826495308076744,boot,481,2,50,ks
981,39.83390085549574,all_boot,481,2,50,ks
981,34.24989710815213,null,481,2,50,ks
981,36.84868564672914,gn,481,2,50,ks
981,34.24989710815213,hybrid_gn,481,2,50,ks
982,40.22863015504939,old,482,2,50,ks
982,40.21409754238734,boot,482,2,50,ks
982,40.22361759743042,all_boot,482,2,50,ks
982,30.756879930646356,null,482,2,50,ks
982,37.96271373787867,gn,482,2,50,ks
982,30.756879930646356,hybrid_gn,482,2,50,ks
983,40.35123018266748,old,483,2,50,ks
983,40.35566219207777,boot,483,2,50,ks
983,40.35013240893269,all_boot,483,2,50,ks
983,40.34759888797348,null,483,2,50,ks
983,41.272485934345305,gn,483,2,50,ks
983,40.34759888797348,hybrid_gn,483,2,50,ks
984,39.76609899542516,old,484,2,50,ks
984,39.773389469136994,boot,484,2,50,ks
984,39.763828791704405,all_boot,484,2,50,ks
984,34.08847015694855,null,484,2,50,ks
984,37.3386691574373,gn,484,2,50,ks
984,34.08847015694855,hybrid_gn,484,2,50,ks
985,40.079205413837954,old,485,2,50,ks
985,40.07794036974199,boot,485,2,50,ks
985,40.07764661751849,all_boot,485,2,50,ks
985,34.58915707934198,null,485,2,50,ks
985,39.07410462611517,gn,485,2,50,ks
985,34.58915707934198,hybrid_gn,485,2,50,ks
986,39.75261588599318,old,486,2,50,ks
986,39.75278906631856,boot,486,2,50,ks
986,39.74390563932862,all_boot,486,2,50,ks
986,40.09229663005603,null,486,2,50,ks
986,39.84333146173823,gn,486,2,50,ks
986,40.09229663005603,hybrid_gn,486,2,50,ks
987,39.861210563533305,old,487,2,50,ks
987,39.85396852250498,boot,487,2,50,ks
987,39.8620705585957,all_boot,487,2,50,ks
987,36.49641901862188,null,487,2,50,ks
987,39.023182913100584,gn,487,2,50,ks
987,36.49641901862188,hybrid_gn,487,2,50,ks
988,40.34852542922771,old,488,2,50,ks
988,40.344758992236635,boot,488,2,50,ks
988,40.34541313909285,all_boot,488,2,50,ks
988,38.21902954898273,null,488,2,50,ks
988,39.88647460733471,gn,488,2,50,ks
988,38.21902954898273,hybrid_gn,488,2,50,ks
989,40.01880587344823,old,489,2,50,ks
989,40.0135766672359,boot,489,2,50,ks
989,40.01638674704989,all_boot,489,2,50,ks
989,36.45029644569177,null,489,2,50,ks
989,39.976401894843995,gn,489,2,50,ks
989,36.45029644569177,hybrid_gn,489,2,50,ks
990,40.09666405621619,old,490,2,50,ks
990,40.0901031736701,boot,490,2,50,ks
990,40.09067955690167,all_boot,490,2,50,ks
990,34.98112318403586,null,490,2,50,ks
990,39.05971426130962,gn,490,2,50,ks
990,34.98112318403586,hybrid_gn,490,2,50,ks
991,40.26190670594633,old,491,2,50,ks
991,40.255870015126,boot,491,2,50,ks
991,40.26335214287911,all_boot,491,2,50,ks
991,39.58869335629488,null,491,2,50,ks
991,39.29306280894434,gn,491,2,50,ks
991,39.58869335629488,hybrid_gn,491,2,50,ks
992,40.14823871507873,old,492,2,50,ks
992,40.138719766826455,boot,492,2,50,ks
992,40.133712456664874,all_boot,492,2,50,ks
992,44.89328344826293,null,492,2,50,ks
992,40.182793577344754,gn,492,2,50,ks
992,44.89328344826293,hybrid_gn,492,2,50,ks
993,40.18233189810414,old,493,2,50,ks
993,40.18256122703942,boot,493,2,50,ks
993,40.181670681698215,all_boot,493,2,50,ks
993,38.39144881516814,null,493,2,50,ks
993,39.939040294680794,gn,493,2,50,ks
993,38.39144881516814,hybrid_gn,493,2,50,ks
994,39.95391172446681,old,494,2,50,ks
994,39.929205195846116,boot,494,2,50,ks
994,39.951429372681055,all_boot,494,2,50,ks
994,34.615023745976536,null,494,2,50,ks
994,37.44192524661507,gn,494,2,50,ks
994,34.615023745976536,hybrid_gn,494,2,50,ks
995,40.32545810518391,old,495,2,50,ks
995,40.31222343485794,boot,495,2,50,ks
995,40.39064440217373,all_boot,495,2,50,ks
995,39.42738263924253,null,495,2,50,ks
995,39.893012316266756,gn,495,2,50,ks
995,39.42738263924253,hybrid_gn,495,2,50,ks
996,40.10197663915246,old,496,2,50,ks
996,40.09396738675996,boot,496,2,50,ks
996,40.09769157882383,all_boot,496,2,50,ks
996,37.403045009888494,null,496,2,50,ks
996,39.563549260194186,gn,496,2,50,ks
996,37.403045009888494,hybrid_gn,496,2,50,ks
997,39.98542932333689,old,497,2,50,ks
997,39.97138530984827,boot,497,2,50,ks
997,39.98306421576672,all_boot,497,2,50,ks
997,39.93372271759351,null,497,2,50,ks
997,39.93599078227667,gn,497,2,50,ks
997,39.93372271759351,hybrid_gn,497,2,50,ks
998,40.0476217930571,old,498,2,50,ks
998,40.057496613834324,boot,498,2,50,ks
998,40.04871083858219,all_boot,498,2,50,ks
998,35.826070254817786,null,498,2,50,ks
998,39.83169503576391,gn,498,2,50,ks
998,35.826070254817786,hybrid_gn,498,2,50,ks
999,39.741957120853826,old,499,2,50,ks
999,39.74111049960892,boot,499,2,50,ks
999,39.74163226346398,all_boot,499,2,50,ks
999,37.973031614080796,null,499,2,50,ks
999,39.77810010503248,gn,499,2,50,ks
999,37.973031614080796,hybrid_gn,499,2,50,ks
1000,40.17886565612296,old,500,2,50,ks
1000,40.18144192957121,boot,500,2,50,ks
1000,40.18370490987627,all_boot,500,2,50,ks
1000,37.56798481445925,null,500,2,50,ks
1000,40.21960460346204,gn,500,2,50,ks
1000,37.56798481445925,hybrid_gn,500,2,50,ks
1001,40.091018218777904,old,1,3,50,ks
1001,40.09822597508815,boot,1,3,50,ks
1001,40.08825470322666,all_boot,1,3,50,ks
1001,40.528351324068616,null,1,3,50,ks
1001,39.95702045356948,gn,1,3,50,ks
1001,40.528351324068616,hybrid_gn,1,3,50,ks
1002,39.935627254375504,old,2,3,50,ks
1002,39.93766252607923,boot,2,3,50,ks
1002,39.93697926090998,all_boot,2,3,50,ks
1002,36.14521135064291,null,2,3,50,ks
1002,38.029904179577464,gn,2,3,50,ks
1002,36.14521135064291,hybrid_gn,2,3,50,ks
1003,40.34553758801674,old,3,3,50,ks
1003,40.34270353095151,boot,3,3,50,ks
1003,40.347049980642886,all_boot,3,3,50,ks
1003,37.99087398014499,null,3,3,50,ks
1003,40.10766242149801,gn,3,3,50,ks
1003,37.99087398014499,hybrid_gn,3,3,50,ks
1004,40.18683872460286,old,4,3,50,ks
1004,40.1848677815462,boot,4,3,50,ks
1004,40.18590245476666,all_boot,4,3,50,ks
1004,38.662234145421444,null,4,3,50,ks
1004,40.18486778154625,gn,4,3,50,ks
1004,38.662234145421444,hybrid_gn,4,3,50,ks
1005,40.042442784370074,old,5,3,50,ks
1005,40.03540947874659,boot,5,3,50,ks
1005,40.041510719193056,all_boot,5,3,50,ks
1005,40.01524978948745,null,5,3,50,ks
1005,40.015249789483605,gn,5,3,50,ks
1005,40.01524978948745,hybrid_gn,5,3,50,ks
1006,39.829099086221625,old,6,3,50,ks
1006,39.82033213719367,boot,6,3,50,ks
1006,39.82894459516873,all_boot,6,3,50,ks
1006,40.32826265091975,null,6,3,50,ks
1006,39.79621437485927,gn,6,3,50,ks
1006,40.32826265091975,hybrid_gn,6,3,50,ks
1007,40.057335761392245,old,7,3,50,ks
1007,40.057335761392224,boot,7,3,50,ks
1007,40.05733576139224,all_boot,7,3,50,ks
1007,35.78341162433307,null,7,3,50,ks
1007,39.83774111831888,gn,7,3,50,ks
1007,35.78341162433307,hybrid_gn,7,3,50,ks
1008,39.905549238891275,old,8,3,50,ks
1008,39.91165297781014,boot,8,3,50,ks
1008,39.91110205005296,all_boot,8,3,50,ks
1008,39.86994957374928,null,8,3,50,ks
1008,39.924608837478324,gn,8,3,50,ks
1008,39.86994957374928,hybrid_gn,8,3,50,ks
1009,39.776619551515616,old,9,3,50,ks
1009,39.776619551515616,boot,9,3,50,ks
1009,39.776619551515616,all_boot,9,3,50,ks
1009,38.31795135050589,null,9,3,50,ks
1009,39.77210736569268,gn,9,3,50,ks
1009,38.31795135050589,hybrid_gn,9,3,50,ks
1010,40.03987731701331,old,10,3,50,ks
1010,40.04304302265566,boot,10,3,50,ks
1010,40.041636248037065,all_boot,10,3,50,ks
1010,39.14203199338024,null,10,3,50,ks
1010,40.034447248606135,gn,10,3,50,ks
1010,39.14203199338024,hybrid_gn,10,3,50,ks
1011,40.132135327784226,old,11,3,50,ks
1011,40.13044630779039,boot,11,3,50,ks
1011,40.13173598478163,all_boot,11,3,50,ks
1011,39.43294117937804,null,11,3,50,ks
1011,40.02892484020995,gn,11,3,50,ks
1011,39.43294117937804,hybrid_gn,11,3,50,ks
1012,39.87724841055284,old,12,3,50,ks
1012,39.87724841055286,boot,12,3,50,ks
1012,39.877248410552845,all_boot,12,3,50,ks
1012,37.806867202057205,null,12,3,50,ks
1012,39.879068549486625,gn,12,3,50,ks
1012,37.806867202057205,hybrid_gn,12,3,50,ks
1013,40.142151475648255,old,13,3,50,ks
1013,40.142812365551265,boot,13,3,50,ks
1013,40.138076675108344,all_boot,13,3,50,ks
1013,36.47031274775637,null,13,3,50,ks
1013,39.90422132518621,gn,13,3,50,ks
1013,36.47031274775637,hybrid_gn,13,3,50,ks
1014,39.81924218825817,old,14,3,50,ks
1014,39.818430820064165,boot,14,3,50,ks
1014,39.81873709022053,all_boot,14,3,50,ks
1014,35.73241890282437,null,14,3,50,ks
1014,38.45047523676341,gn,14,3,50,ks
1014,35.73241890282437,hybrid_gn,14,3,50,ks
1015,40.19729669943112,old,15,3,50,ks
1015,40.210493344983156,boot,15,3,50,ks
1015,40.18567773183028,all_boot,15,3,50,ks
1015,34.91398093487032,null,15,3,50,ks
1015,39.94498583940191,gn,15,3,50,ks
1015,34.91398093487032,hybrid_gn,15,3,50,ks
1016,40.12919583562725,old,16,3,50,ks
1016,40.12682336752493,boot,16,3,50,ks
1016,40.12962207652313,all_boot,16,3,50,ks
1016,39.63606226565049,null,16,3,50,ks
1016,40.0226463723097,gn,16,3,50,ks
1016,39.63606226565049,hybrid_gn,16,3,50,ks
1017,40.126581437185216,old,17,3,50,ks
1017,40.112183224479246,boot,17,3,50,ks
1017,40.126674271040386,all_boot,17,3,50,ks
1017,36.56370370782134,null,17,3,50,ks
1017,39.85181874304112,gn,17,3,50,ks
1017,36.56370370782134,hybrid_gn,17,3,50,ks
1018,39.90538089993941,old,18,3,50,ks
1018,39.90260121278218,boot,18,3,50,ks
1018,39.904138754776575,all_boot,18,3,50,ks
1018,31.992737213591806,null,18,3,50,ks
1018,38.87630641629852,gn,18,3,50,ks
1018,31.992737213591806,hybrid_gn,18,3,50,ks
1019,39.607574818203084,old,19,3,50,ks
1019,39.62214926988764,boot,19,3,50,ks
1019,39.634185408428586,all_boot,19,3,50,ks
1019,35.975964485007644,null,19,3,50,ks
1019,39.11430226729685,gn,19,3,50,ks
1019,35.975964485007644,hybrid_gn,19,3,50,ks
1020,39.96424256723151,old,20,3,50,ks
1020,39.96441984738115,boot,20,3,50,ks
1020,39.964738635871306,all_boot,20,3,50,ks
1020,39.47235903542111,null,20,3,50,ks
1020,39.95604606026872,gn,20,3,50,ks
1020,39.47235903542111,hybrid_gn,20,3,50,ks
1021,39.840846423433575,old,21,3,50,ks
1021,39.8389786548466,boot,21,3,50,ks
1021,39.841449364601814,all_boot,21,3,50,ks
1021,35.88254659682644,null,21,3,50,ks
1021,39.00589389420996,gn,21,3,50,ks
1021,35.88254659682644,hybrid_gn,21,3,50,ks
1022,40.225581063489045,old,22,3,50,ks
1022,40.22034872497285,boot,22,3,50,ks
1022,40.22864118121214,all_boot,22,3,50,ks
1022,38.91177957698427,null,22,3,50,ks
1022,40.155297793019706,gn,22,3,50,ks
1022,38.91177957698427,hybrid_gn,22,3,50,ks
1023,40.1424072842602,old,23,3,50,ks
1023,40.14971249683735,boot,23,3,50,ks
1023,40.145532493660895,all_boot,23,3,50,ks
1023,38.66693030564423,null,23,3,50,ks
1023,40.092712358862,gn,23,3,50,ks
1023,38.66693030564423,hybrid_gn,23,3,50,ks
1024,40.02790543015881,old,24,3,50,ks
1024,40.029174799298744,boot,24,3,50,ks
1024,40.02791519423458,all_boot,24,3,50,ks
1024,38.02135116182331,null,24,3,50,ks
1024,39.830040771497295,gn,24,3,50,ks
1024,38.02135116182331,hybrid_gn,24,3,50,ks
1025,39.67637114709445,old,25,3,50,ks
1025,39.67182540534962,boot,25,3,50,ks
1025,39.68099354344827,all_boot,25,3,50,ks
1025,38.9836181185584,null,25,3,50,ks
1025,39.73870573624622,gn,25,3,50,ks
1025,38.9836181185584,hybrid_gn,25,3,50,ks
1026,40.09104257230873,old,26,3,50,ks
1026,40.09380833970903,boot,26,3,50,ks
1026,40.09393384947966,all_boot,26,3,50,ks
1026,41.110545910859486,null,26,3,50,ks
1026,40.043407237143676,gn,26,3,50,ks
1026,41.110545910859486,hybrid_gn,26,3,50,ks
1027,40.071157060477425,old,27,3,50,ks
1027,40.071157060477404,boot,27,3,50,ks
1027,40.07115706047742,all_boot,27,3,50,ks
1027,35.41330848016975,null,27,3,50,ks
1027,39.24285292758503,gn,27,3,50,ks
1027,35.41330848016975,hybrid_gn,27,3,50,ks
1028,40.13288675547152,old,28,3,50,ks
1028,40.133303616122575,boot,28,3,50,ks
1028,40.13318881187993,all_boot,28,3,50,ks
1028,36.142723338339415,null,28,3,50,ks
1028,40.09925342511007,gn,28,3,50,ks
1028,36.142723338339415,hybrid_gn,28,3,50,ks
1029,39.94880086779848,old,29,3,50,ks
1029,39.93280879008786,boot,29,3,50,ks
1029,39.94629431729736,all_boot,29,3,50,ks
1029,34.16012718404004,null,29,3,50,ks
1029,39.07993302805684,gn,29,3,50,ks
1029,34.16012718404004,hybrid_gn,29,3,50,ks
1030,39.87433027305079,old,30,3,50,ks
1030,39.870183279386644,boot,30,3,50,ks
1030,39.8725310258086,all_boot,30,3,50,ks
1030,36.108249836640276,null,30,3,50,ks
1030,39.82339006566345,gn,30,3,50,ks
1030,36.108249836640276,hybrid_gn,30,3,50,ks
1031,39.75996998438583,old,31,3,50,ks
1031,39.756124560336374,boot,31,3,50,ks
1031,39.76670732744773,all_boot,31,3,50,ks
1031,38.368023992061104,null,31,3,50,ks
1031,39.70605734138742,gn,31,3,50,ks
1031,38.368023992061104,hybrid_gn,31,3,50,ks
1032,40.21319451365419,old,32,3,50,ks
1032,40.2101279395075,boot,32,3,50,ks
1032,40.21210438408409,all_boot,32,3,50,ks
1032,35.64440259192882,null,32,3,50,ks
1032,39.46104087427531,gn,32,3,50,ks
1032,35.64440259192882,hybrid_gn,32,3,50,ks
1033,40.09209299669911,old,33,3,50,ks
1033,40.08717648742026,boot,33,3,50,ks
1033,40.09133474307814,all_boot,33,3,50,ks
1033,37.67929790190034,null,33,3,50,ks
1033,39.50457124876199,gn,33,3,50,ks
1033,37.67929790190034,hybrid_gn,33,3,50,ks
1034,40.07635088670714,old,34,3,50,ks
1034,40.07132754243677,boot,34,3,50,ks
1034,40.07635088670714,all_boot,34,3,50,ks
1034,37.37733769999136,null,34,3,50,ks
1034,39.55241547828992,gn,34,3,50,ks
1034,37.37733769999136,hybrid_gn,34,3,50,ks
1035,40.21893510676054,old,35,3,50,ks
1035,40.21635309936518,boot,35,3,50,ks
1035,40.218291716227625,all_boot,35,3,50,ks
1035,39.28380647294965,null,35,3,50,ks
1035,40.23768878879088,gn,35,3,50,ks
1035,39.28380647294965,hybrid_gn,35,3,50,ks
1036,40.23034648681595,old,36,3,50,ks
1036,40.23034336846143,boot,36,3,50,ks
1036,40.23254368177516,all_boot,36,3,50,ks
1036,39.689811591138316,null,36,3,50,ks
1036,40.17210298706898,gn,36,3,50,ks
1036,39.689811591138316,hybrid_gn,36,3,50,ks
1037,39.783366190720116,old,37,3,50,ks
1037,39.78972783599346,boot,37,3,50,ks
1037,39.803221187743496,all_boot,37,3,50,ks
1037,40.37264080724708,null,37,3,50,ks
1037,39.776110218341486,gn,37,3,50,ks
1037,40.37264080724708,hybrid_gn,37,3,50,ks
1038,40.069887340274335,old,38,3,50,ks
1038,40.062248449600574,boot,38,3,50,ks
1038,40.075037610705586,all_boot,38,3,50,ks
1038,38.286090934716846,null,38,3,50,ks
1038,40.06101333166064,gn,38,3,50,ks
1038,38.286090934716846,hybrid_gn,38,3,50,ks
1039,39.970794841549846,old,39,3,50,ks
1039,39.97926480246949,boot,39,3,50,ks
1039,39.96947703410634,all_boot,39,3,50,ks
1039,37.20185671881981,null,39,3,50,ks
1039,39.175340755646765,gn,39,3,50,ks
1039,37.20185671881981,hybrid_gn,39,3,50,ks
1040,39.90046864469942,old,40,3,50,ks
1040,39.901927649722936,boot,40,3,50,ks
1040,39.89910879778333,all_boot,40,3,50,ks
1040,36.3641975472383,null,40,3,50,ks
1040,38.992248841422025,gn,40,3,50,ks
1040,36.3641975472383,hybrid_gn,40,3,50,ks
1041,40.143737880113996,old,41,3,50,ks
1041,40.1439492983821,boot,41,3,50,ks
1041,40.14147130669389,all_boot,41,3,50,ks
1041,40.13529523595545,null,41,3,50,ks
1041,40.20070131131123,gn,41,3,50,ks
1041,40.13529523595545,hybrid_gn,41,3,50,ks
1042,39.8549351380934,old,42,3,50,ks
1042,39.84290020867199,boot,42,3,50,ks
1042,39.858932455545535,all_boot,42,3,50,ks
1042,38.173875874752476,null,42,3,50,ks
1042,39.860225739972456,gn,42,3,50,ks
1042,38.173875874752476,hybrid_gn,42,3,50,ks
1043,39.84069323708338,old,43,3,50,ks
1043,39.84452735695976,boot,43,3,50,ks
1043,39.834548017993995,all_boot,43,3,50,ks
1043,34.52631252682302,null,43,3,50,ks
1043,38.49232311372196,gn,43,3,50,ks
1043,34.52631252682302,hybrid_gn,43,3,50,ks
1044,40.146333333390714,old,44,3,50,ks
1044,40.14579531914323,boot,44,3,50,ks
1044,40.15360669595001,all_boot,44,3,50,ks
1044,38.77804527087278,null,44,3,50,ks
1044,39.95632453578444,gn,44,3,50,ks
1044,38.77804527087278,hybrid_gn,44,3,50,ks
1045,40.02284246774239,old,45,3,50,ks
1045,40.028925065022634,boot,45,3,50,ks
1045,40.023600520018284,all_boot,45,3,50,ks
1045,38.54815144363079,null,45,3,50,ks
1045,39.49541230391326,gn,45,3,50,ks
1045,38.54815144363079,hybrid_gn,45,3,50,ks
1046,40.072776539327265,old,46,3,50,ks
1046,40.08079109970111,boot,46,3,50,ks
1046,40.07204382652615,all_boot,46,3,50,ks
1046,36.34766947942958,null,46,3,50,ks
1046,39.21249540833975,gn,46,3,50,ks
1046,36.34766947942958,hybrid_gn,46,3,50,ks
1047,40.038795424687635,old,47,3,50,ks
1047,40.03734985108331,boot,47,3,50,ks
1047,40.03880691252264,all_boot,47,3,50,ks
1047,35.76341396306825,null,47,3,50,ks
1047,40.04828517842786,gn,47,3,50,ks
1047,35.76341396306825,hybrid_gn,47,3,50,ks
1048,40.11716489819968,old,48,3,50,ks
1048,40.113980078627,boot,48,3,50,ks
1048,40.11679526530723,all_boot,48,3,50,ks
1048,37.755478961006986,null,48,3,50,ks
1048,39.67357299079783,gn,48,3,50,ks
1048,37.755478961006986,hybrid_gn,48,3,50,ks
1049,40.2491701005464,old,49,3,50,ks
1049,40.250012212470274,boot,49,3,50,ks
1049,40.24939703738722,all_boot,49,3,50,ks
1049,41.121774690805175,null,49,3,50,ks
