sim,ate,type,true_ate,run,j,n,d
794,2.105264765535923,all_boot,2,294,2,2e3,ld
794,1.938556736745412,null,2,294,2,2e3,ld
794,2.182125942471648,gn,2,294,2,2e3,ld
794,1.9389687446093082,hybrid_gn,2,294,2,2e3,ld
794,1.7126338441885056,none,2,294,2,2e3,ld
794,1.7126379244642722,shrunk,2,294,2,2e3,ld
795,1.9255098004127673,old,2,295,2,2e3,ld
795,1.9344219163217948,boot,2,295,2,2e3,ld
795,1.926066458166068,all_boot,2,295,2,2e3,ld
795,1.9456440310228453,null,2,295,2,2e3,ld
795,2.571830117447688,gn,2,295,2,2e3,ld
795,1.9338115606064255,hybrid_gn,2,295,2,2e3,ld
795,1.7624114732867677,none,2,295,2,2e3,ld
795,1.7624125251047724,shrunk,2,295,2,2e3,ld
796,2.052679798431457,old,2,296,2,2e3,ld
796,2.0569333387429336,boot,2,296,2,2e3,ld
796,2.052930015132949,all_boot,2,296,2,2e3,ld
796,2.118044756327221,null,2,296,2,2e3,ld
796,2.4035032146003203,gn,2,296,2,2e3,ld
796,2.1231902582377464,hybrid_gn,2,296,2,2e3,ld
796,1.7546095188011435,none,2,296,2,2e3,ld
796,1.7546129944009348,shrunk,2,296,2,2e3,ld
797,2.0701276197814797,old,2,297,2,2e3,ld
797,2.0731921960465605,boot,2,297,2,2e3,ld
797,2.0704157530781746,all_boot,2,297,2,2e3,ld
797,1.9283981794390053,null,2,297,2,2e3,ld
797,2.079463509266444,gn,2,297,2,2e3,ld
797,1.9243495926570746,hybrid_gn,2,297,2,2e3,ld
797,1.8680600158309912,none,2,297,2,2e3,ld
797,1.8680618271233733,shrunk,2,297,2,2e3,ld
798,2.045406838841626,old,2,298,2,2e3,ld
798,2.0473501139787187,boot,2,298,2,2e3,ld
798,2.045578980785772,all_boot,2,298,2,2e3,ld
798,1.8967697742924787,null,2,298,2,2e3,ld
798,2.0526336056669594,gn,2,298,2,2e3,ld
798,1.888591490587028,hybrid_gn,2,298,2,2e3,ld
798,1.8141074730929534,none,2,298,2,2e3,ld
798,1.8141095866671006,shrunk,2,298,2,2e3,ld
799,2.28203690503746,old,2,299,2,2e3,ld
799,2.2886948623142724,boot,2,299,2,2e3,ld
799,2.281958755271429,all_boot,2,299,2,2e3,ld
799,1.704899549347159,null,2,299,2,2e3,ld
799,3.301518222968555,gn,2,299,2,2e3,ld
799,1.7152349226734207,hybrid_gn,2,299,2,2e3,ld
799,1.3194132694989167,none,2,299,2,2e3,ld
799,1.3194141835559903,shrunk,2,299,2,2e3,ld
800,2.0510154413727846,old,2,300,2,2e3,ld
800,2.0560969407805048,boot,2,300,2,2e3,ld
800,2.0508428917148795,all_boot,2,300,2,2e3,ld
800,2.034310372550326,null,2,300,2,2e3,ld
800,2.0587021135600954,gn,2,300,2,2e3,ld
800,2.0235295079845446,hybrid_gn,2,300,2,2e3,ld
800,1.8590305984958726,none,2,300,2,2e3,ld
800,1.8590328314741824,shrunk,2,300,2,2e3,ld
801,1.952074911141228,old,2,301,2,2e3,ld
801,1.9536337043905803,boot,2,301,2,2e3,ld
801,1.9519675599534037,all_boot,2,301,2,2e3,ld
801,1.893671561032717,null,2,301,2,2e3,ld
801,1.957459940247877,gn,2,301,2,2e3,ld
801,1.8999103219037936,hybrid_gn,2,301,2,2e3,ld
801,1.8739503445943178,none,2,301,2,2e3,ld
801,1.8739506474769563,shrunk,2,301,2,2e3,ld
802,1.9666053274804685,old,2,302,2,2e3,ld
802,1.9610952276123017,boot,2,302,2,2e3,ld
802,1.9669917046149341,all_boot,2,302,2,2e3,ld
802,1.8735748285779248,null,2,302,2,2e3,ld
802,1.9766272621359957,gn,2,302,2,2e3,ld
802,1.8978372481971906,hybrid_gn,2,302,2,2e3,ld
802,1.6813294549358442,none,2,302,2,2e3,ld
802,1.681332528949147,shrunk,2,302,2,2e3,ld
803,2.1379166441476256,old,2,303,2,2e3,ld
803,2.1346027748310217,boot,2,303,2,2e3,ld
803,2.1378737904879044,all_boot,2,303,2,2e3,ld
803,2.0569259237326962,null,2,303,2,2e3,ld
803,2.360148516188756,gn,2,303,2,2e3,ld
803,2.0724633049669317,hybrid_gn,2,303,2,2e3,ld
803,1.935062552618944,none,2,303,2,2e3,ld
803,1.9350638674333056,shrunk,2,303,2,2e3,ld
804,2.10672699275771,old,2,304,2,2e3,ld
804,2.11356103648378,boot,2,304,2,2e3,ld
804,2.106619084121174,all_boot,2,304,2,2e3,ld
804,1.9423528922289095,null,2,304,2,2e3,ld
804,2.282554219040262,gn,2,304,2,2e3,ld
804,1.9545926737702213,hybrid_gn,2,304,2,2e3,ld
804,1.8676058609567454,none,2,304,2,2e3,ld
804,1.8676087102973817,shrunk,2,304,2,2e3,ld
805,1.9319837501417696,old,2,305,2,2e3,ld
805,1.9363769624187144,boot,2,305,2,2e3,ld
805,1.9317594378360656,all_boot,2,305,2,2e3,ld
805,1.9870138937278479,null,2,305,2,2e3,ld
805,2.1284589978658417,gn,2,305,2,2e3,ld
805,1.9899641791248848,hybrid_gn,2,305,2,2e3,ld
805,1.809859804102461,none,2,305,2,2e3,ld
805,1.8098609069329505,shrunk,2,305,2,2e3,ld
806,1.9311407714959938,old,2,306,2,2e3,ld
806,1.9191754619269252,boot,2,306,2,2e3,ld
806,1.9343882729997697,all_boot,2,306,2,2e3,ld
806,1.8829148382881153,null,2,306,2,2e3,ld
806,2.030893020211952,gn,2,306,2,2e3,ld
806,1.8918184137048957,hybrid_gn,2,306,2,2e3,ld
806,1.5907339869679022,none,2,306,2,2e3,ld
806,1.5907365027422233,shrunk,2,306,2,2e3,ld
807,1.9214711638301165,old,2,307,2,2e3,ld
807,1.9153640512139285,boot,2,307,2,2e3,ld
807,1.922697751592095,all_boot,2,307,2,2e3,ld
807,1.8604370672365214,null,2,307,2,2e3,ld
807,2.3621164464845235,gn,2,307,2,2e3,ld
807,1.8458405113639476,hybrid_gn,2,307,2,2e3,ld
807,1.3895930488569401,none,2,307,2,2e3,ld
807,1.3895955862981035,shrunk,2,307,2,2e3,ld
808,1.8798970594035045,old,2,308,2,2e3,ld
808,1.8778707347008645,boot,2,308,2,2e3,ld
808,1.8799288945731463,all_boot,2,308,2,2e3,ld
808,1.8746264529420176,null,2,308,2,2e3,ld
808,1.88536522030079,gn,2,308,2,2e3,ld
808,1.8730392947064147,hybrid_gn,2,308,2,2e3,ld
808,1.719765899544393,none,2,308,2,2e3,ld
808,1.7197674384981947,shrunk,2,308,2,2e3,ld
809,2.224019608359056,old,2,309,2,2e3,ld
809,2.2208590260148693,boot,2,309,2,2e3,ld
809,2.2239438176302015,all_boot,2,309,2,2e3,ld
809,1.9622605711819778,null,2,309,2,2e3,ld
809,2.238874286045537,gn,2,309,2,2e3,ld
809,1.9484966221606008,hybrid_gn,2,309,2,2e3,ld
809,1.7735097722630206,none,2,309,2,2e3,ld
809,1.7735147627588517,shrunk,2,309,2,2e3,ld
810,2.0684939633302126,old,2,310,2,2e3,ld
810,2.0740963641606354,boot,2,310,2,2e3,ld
810,2.0683678830096484,all_boot,2,310,2,2e3,ld
810,2.0028186076819625,null,2,310,2,2e3,ld
810,2.074096364160639,gn,2,310,2,2e3,ld
810,2.0048769564789195,hybrid_gn,2,310,2,2e3,ld
810,1.8447605296908716,none,2,310,2,2e3,ld
810,1.8447636385678012,shrunk,2,310,2,2e3,ld
811,2.081398162192358,old,2,311,2,2e3,ld
811,2.0875372115173394,boot,2,311,2,2e3,ld
811,2.0819784868701645,all_boot,2,311,2,2e3,ld
811,2.101119598146026,null,2,311,2,2e3,ld
811,2.3486719091779347,gn,2,311,2,2e3,ld
811,2.1011195981460267,hybrid_gn,2,311,2,2e3,ld
811,1.82397168852222,none,2,311,2,2e3,ld
811,1.8239725929312147,shrunk,2,311,2,2e3,ld
812,1.8762220330154749,old,2,312,2,2e3,ld
812,1.8676183403560225,boot,2,312,2,2e3,ld
812,1.8763408657127985,all_boot,2,312,2,2e3,ld
812,1.7031365428792986,null,2,312,2,2e3,ld
812,1.8809239211702782,gn,2,312,2,2e3,ld
812,1.693517997147663,hybrid_gn,2,312,2,2e3,ld
812,1.6700689609175448,none,2,312,2,2e3,ld
812,1.6700731198900332,shrunk,2,312,2,2e3,ld
813,2.033515743614881,old,2,313,2,2e3,ld
813,2.039347206176668,boot,2,313,2,2e3,ld
813,2.0331078497761,all_boot,2,313,2,2e3,ld
813,1.94126756246017,null,2,313,2,2e3,ld
813,2.1268338149949066,gn,2,313,2,2e3,ld
813,1.9329375227774628,hybrid_gn,2,313,2,2e3,ld
813,1.7519988286660209,none,2,313,2,2e3,ld
813,1.752001700300347,shrunk,2,313,2,2e3,ld
814,1.9613382375613886,old,2,314,2,2e3,ld
814,1.9658844596864147,boot,2,314,2,2e3,ld
814,1.9613500296392476,all_boot,2,314,2,2e3,ld
814,1.8946481979951089,null,2,314,2,2e3,ld
814,2.064141518966333,gn,2,314,2,2e3,ld
814,1.8879044692108113,hybrid_gn,2,314,2,2e3,ld
814,1.8679828532664284,none,2,314,2,2e3,ld
814,1.8679834998821145,shrunk,2,314,2,2e3,ld
815,2.0480613548373783,old,2,315,2,2e3,ld
815,2.0585308683347017,boot,2,315,2,2e3,ld
815,2.0475221242373722,all_boot,2,315,2,2e3,ld
815,1.8066072474212125,null,2,315,2,2e3,ld
815,2.0706172474778777,gn,2,315,2,2e3,ld
815,1.8329970649069587,hybrid_gn,2,315,2,2e3,ld
815,1.5696966156296492,none,2,315,2,2e3,ld
815,1.5697015645279406,shrunk,2,315,2,2e3,ld
816,1.9067022297923095,old,2,316,2,2e3,ld
816,1.9113767537921913,boot,2,316,2,2e3,ld
816,1.9065792914988355,all_boot,2,316,2,2e3,ld
816,1.8766027245734733,null,2,316,2,2e3,ld
816,2.0937604467659336,gn,2,316,2,2e3,ld
816,1.8840630510612657,hybrid_gn,2,316,2,2e3,ld
816,1.7376054235929588,none,2,316,2,2e3,ld
816,1.7376069950851152,shrunk,2,316,2,2e3,ld
817,1.8840563727697102,old,2,317,2,2e3,ld
817,1.8785848427992522,boot,2,317,2,2e3,ld
817,1.8841080501870346,all_boot,2,317,2,2e3,ld
817,1.8896393887875638,null,2,317,2,2e3,ld
817,1.9141695029581198,gn,2,317,2,2e3,ld
817,1.8896393887875633,hybrid_gn,2,317,2,2e3,ld
817,1.770659852526917,none,2,317,2,2e3,ld
817,1.7706606044946527,shrunk,2,317,2,2e3,ld
818,1.928036630809176,old,2,318,2,2e3,ld
818,1.925435904598065,boot,2,318,2,2e3,ld
818,1.9280771663455551,all_boot,2,318,2,2e3,ld
818,1.8018084990334409,null,2,318,2,2e3,ld
818,1.9323357710778712,gn,2,318,2,2e3,ld
818,1.805912008614726,hybrid_gn,2,318,2,2e3,ld
818,1.838866823415399,none,2,318,2,2e3,ld
818,1.838867308080025,shrunk,2,318,2,2e3,ld
819,1.9915156625568875,old,2,319,2,2e3,ld
819,1.9895097249134592,boot,2,319,2,2e3,ld
819,1.9914788632341331,all_boot,2,319,2,2e3,ld
819,1.9201192871776704,null,2,319,2,2e3,ld
819,2.7127883112223374,gn,2,319,2,2e3,ld
819,1.9308625481335733,hybrid_gn,2,319,2,2e3,ld
819,1.7284973150243759,none,2,319,2,2e3,ld
819,1.7284995947937938,shrunk,2,319,2,2e3,ld
820,1.931557988183961,old,2,320,2,2e3,ld
820,1.9320554741994505,boot,2,320,2,2e3,ld
820,1.9316061051551476,all_boot,2,320,2,2e3,ld
820,1.8486855412209104,null,2,320,2,2e3,ld
820,1.9769364092618302,gn,2,320,2,2e3,ld
820,1.8579692695007808,hybrid_gn,2,320,2,2e3,ld
820,1.6802907234211153,none,2,320,2,2e3,ld
820,1.6802936080097606,shrunk,2,320,2,2e3,ld
821,1.9051108516749076,old,2,321,2,2e3,ld
821,1.9041203390919232,boot,2,321,2,2e3,ld
821,1.9073662434510152,all_boot,2,321,2,2e3,ld
821,1.8712204004129542,null,2,321,2,2e3,ld
821,2.1857288163993256,gn,2,321,2,2e3,ld
821,1.87424592066148,hybrid_gn,2,321,2,2e3,ld
821,1.6549909951317254,none,2,321,2,2e3,ld
821,1.654992928170446,shrunk,2,321,2,2e3,ld
822,2.119064392641334,old,2,322,2,2e3,ld
822,2.118864717564219,boot,2,322,2,2e3,ld
822,2.1193635089855407,all_boot,2,322,2,2e3,ld
822,1.9978838853211163,null,2,322,2,2e3,ld
822,2.4939638374488062,gn,2,322,2,2e3,ld
822,1.9897510603006392,hybrid_gn,2,322,2,2e3,ld
822,1.7070916535630885,none,2,322,2,2e3,ld
822,1.7070966010091115,shrunk,2,322,2,2e3,ld
823,2.062212948602513,old,2,323,2,2e3,ld
823,2.0536935943780446,boot,2,323,2,2e3,ld
823,2.062400273932593,all_boot,2,323,2,2e3,ld
823,2.0062889401463293,null,2,323,2,2e3,ld
823,2.0677935744201026,gn,2,323,2,2e3,ld
823,2.0103944771578535,hybrid_gn,2,323,2,2e3,ld
823,1.8457402617665042,none,2,323,2,2e3,ld
823,1.8457435040992682,shrunk,2,323,2,2e3,ld
824,2.074838215929669,old,2,324,2,2e3,ld
824,2.077776531587125,boot,2,324,2,2e3,ld
824,2.074709025301746,all_boot,2,324,2,2e3,ld
824,2.0135269151766533,null,2,324,2,2e3,ld
824,2.077776531587125,gn,2,324,2,2e3,ld
824,2.0194569272776017,hybrid_gn,2,324,2,2e3,ld
824,1.9620749974101046,none,2,324,2,2e3,ld
824,1.9620761074637652,shrunk,2,324,2,2e3,ld
825,2.0688679752145447,old,2,325,2,2e3,ld
825,2.0711714804095704,boot,2,325,2,2e3,ld
825,2.069303375703665,all_boot,2,325,2,2e3,ld
825,1.831907518519387,null,2,325,2,2e3,ld
825,2.0942410381726364,gn,2,325,2,2e3,ld
825,1.834949347314141,hybrid_gn,2,325,2,2e3,ld
825,1.5196567970531027,none,2,325,2,2e3,ld
825,1.5196604755082226,shrunk,2,325,2,2e3,ld
826,1.9930388100984382,old,2,326,2,2e3,ld
826,1.9955356194203444,boot,2,326,2,2e3,ld
826,1.9931865997929852,all_boot,2,326,2,2e3,ld
826,1.8706642312550867,null,2,326,2,2e3,ld
826,2.0690671856194958,gn,2,326,2,2e3,ld
826,1.8732410021737798,hybrid_gn,2,326,2,2e3,ld
826,1.7313328650262003,none,2,326,2,2e3,ld
826,1.7313351166861866,shrunk,2,326,2,2e3,ld
827,2.0207894047739727,old,2,327,2,2e3,ld
827,2.0135453988864565,boot,2,327,2,2e3,ld
827,2.0208484137614495,all_boot,2,327,2,2e3,ld
827,1.9850178506093146,null,2,327,2,2e3,ld
827,2.0318050209666296,gn,2,327,2,2e3,ld
827,1.9844128990632643,hybrid_gn,2,327,2,2e3,ld
827,1.5808273698137347,none,2,327,2,2e3,ld
827,1.5808325523750621,shrunk,2,327,2,2e3,ld
828,2.0779980865533596,old,2,328,2,2e3,ld
828,2.0727727541376932,boot,2,328,2,2e3,ld
828,2.0787205191968265,all_boot,2,328,2,2e3,ld
828,1.7238967272888726,null,2,328,2,2e3,ld
828,2.107073187769004,gn,2,328,2,2e3,ld
828,1.7254041956762942,hybrid_gn,2,328,2,2e3,ld
828,1.7718888699711455,none,2,328,2,2e3,ld
828,1.771891009110761,shrunk,2,328,2,2e3,ld
829,2.061228153297918,old,2,329,2,2e3,ld
829,2.064395819842367,boot,2,329,2,2e3,ld
829,2.0609490796983434,all_boot,2,329,2,2e3,ld
829,2.0479885751389704,null,2,329,2,2e3,ld
829,2.0709806689298222,gn,2,329,2,2e3,ld
829,2.0426758458112797,hybrid_gn,2,329,2,2e3,ld
829,1.8283583637409706,none,2,329,2,2e3,ld
829,1.8283607075564239,shrunk,2,329,2,2e3,ld
830,2.0086976300837622,old,2,330,2,2e3,ld
830,2.0085206855368423,boot,2,330,2,2e3,ld
830,2.0080539669107913,all_boot,2,330,2,2e3,ld
830,1.8643396343966083,null,2,330,2,2e3,ld
830,2.0216694604693375,gn,2,330,2,2e3,ld
830,1.8617929194795642,hybrid_gn,2,330,2,2e3,ld
830,1.732100364352077,none,2,330,2,2e3,ld
830,1.7321025110334207,shrunk,2,330,2,2e3,ld
831,1.9800690711793394,old,2,331,2,2e3,ld
831,1.9856122981561941,boot,2,331,2,2e3,ld
831,1.980181251220469,all_boot,2,331,2,2e3,ld
831,1.8263374438845412,null,2,331,2,2e3,ld
831,2.0225222245862806,gn,2,331,2,2e3,ld
831,1.835157753444018,hybrid_gn,2,331,2,2e3,ld
831,1.6560852154883374,none,2,331,2,2e3,ld
831,1.656087881769089,shrunk,2,331,2,2e3,ld
832,2.1942196962736205,old,2,332,2,2e3,ld
832,2.1776916937947606,boot,2,332,2,2e3,ld
832,2.195635352747788,all_boot,2,332,2,2e3,ld
832,2.017484420242018,null,2,332,2,2e3,ld
832,2.75719598557564,gn,2,332,2,2e3,ld
832,2.017832313645556,hybrid_gn,2,332,2,2e3,ld
832,1.5336001751595285,none,2,332,2,2e3,ld
832,1.5336038994953558,shrunk,2,332,2,2e3,ld
833,2.099935914043816,old,2,333,2,2e3,ld
833,2.0953287325564456,boot,2,333,2,2e3,ld
833,2.100199003841444,all_boot,2,333,2,2e3,ld
833,1.9354026553783599,null,2,333,2,2e3,ld
833,2.104986462693213,gn,2,333,2,2e3,ld
833,1.9457270642378333,hybrid_gn,2,333,2,2e3,ld
833,1.925524083449635,none,2,333,2,2e3,ld
833,1.9255268172661948,shrunk,2,333,2,2e3,ld
834,1.990929933722104,old,2,334,2,2e3,ld
834,1.9913714548630028,boot,2,334,2,2e3,ld
834,1.9909208612235878,all_boot,2,334,2,2e3,ld
834,1.9583290803875513,null,2,334,2,2e3,ld
834,1.9983400004934457,gn,2,334,2,2e3,ld
834,1.950492462237983,hybrid_gn,2,334,2,2e3,ld
834,1.7697056413981023,none,2,334,2,2e3,ld
834,1.7697073478299856,shrunk,2,334,2,2e3,ld
835,2.104470645563049,old,2,335,2,2e3,ld
835,2.1069294991573266,boot,2,335,2,2e3,ld
835,2.1041585158616525,all_boot,2,335,2,2e3,ld
835,2.025855802492083,null,2,335,2,2e3,ld
835,2.1205438438147257,gn,2,335,2,2e3,ld
835,2.0295265397185775,hybrid_gn,2,335,2,2e3,ld
835,1.6121941805120734,none,2,335,2,2e3,ld
835,1.6121993415162292,shrunk,2,335,2,2e3,ld
836,1.9956968917415718,old,2,336,2,2e3,ld
836,1.9864470395841756,boot,2,336,2,2e3,ld
836,1.9954962349796372,all_boot,2,336,2,2e3,ld
836,1.870763683843991,null,2,336,2,2e3,ld
836,2.0065177537741046,gn,2,336,2,2e3,ld
836,1.9096896169777962,hybrid_gn,2,336,2,2e3,ld
836,1.7592738793223008,none,2,336,2,2e3,ld
836,1.7592752298113408,shrunk,2,336,2,2e3,ld
837,2.1316572167937085,old,2,337,2,2e3,ld
837,2.1290732654882545,boot,2,337,2,2e3,ld
837,2.132029986354138,all_boot,2,337,2,2e3,ld
837,1.9665744491713404,null,2,337,2,2e3,ld
837,2.9561055076997715,gn,2,337,2,2e3,ld
837,1.973296126268544,hybrid_gn,2,337,2,2e3,ld
837,1.678986025315495,none,2,337,2,2e3,ld
837,1.6789893651457974,shrunk,2,337,2,2e3,ld
838,2.0585215386261697,old,2,338,2,2e3,ld
838,2.06484716742827,boot,2,338,2,2e3,ld
838,2.0584716534478,all_boot,2,338,2,2e3,ld
838,2.016760023503023,null,2,338,2,2e3,ld
838,2.2422442909837272,gn,2,338,2,2e3,ld
838,2.013574485669979,hybrid_gn,2,338,2,2e3,ld
838,1.7641538316868655,none,2,338,2,2e3,ld
838,1.7641555279493293,shrunk,2,338,2,2e3,ld
839,2.100863135142513,old,2,339,2,2e3,ld
839,2.100599895034122,boot,2,339,2,2e3,ld
839,2.101141939007157,all_boot,2,339,2,2e3,ld
839,1.8882913851044179,null,2,339,2,2e3,ld
839,2.1101053891545707,gn,2,339,2,2e3,ld
839,1.8810541849457958,hybrid_gn,2,339,2,2e3,ld
839,1.7942561888025723,none,2,339,2,2e3,ld
839,1.7942606391426583,shrunk,2,339,2,2e3,ld
840,1.9793153250821147,old,2,340,2,2e3,ld
840,1.9829195875256436,boot,2,340,2,2e3,ld
840,1.9781869424303515,all_boot,2,340,2,2e3,ld
840,2.0383189970509434,null,2,340,2,2e3,ld
840,2.3528316256112576,gn,2,340,2,2e3,ld
840,2.0432945247184344,hybrid_gn,2,340,2,2e3,ld
840,1.876954573767425,none,2,340,2,2e3,ld
840,1.876955330898354,shrunk,2,340,2,2e3,ld
841,1.9675064623981051,old,2,341,2,2e3,ld
841,1.9730360402416076,boot,2,341,2,2e3,ld
841,1.9673242756882516,all_boot,2,341,2,2e3,ld
841,1.7739758466296414,null,2,341,2,2e3,ld
841,2.1087521966651415,gn,2,341,2,2e3,ld
841,1.7647438504078283,hybrid_gn,2,341,2,2e3,ld
841,1.4981241391898539,none,2,341,2,2e3,ld
841,1.4981288909923791,shrunk,2,341,2,2e3,ld
842,2.1712422804033293,old,2,342,2,2e3,ld
842,2.1776310299043296,boot,2,342,2,2e3,ld
842,2.171505934617309,all_boot,2,342,2,2e3,ld
842,2.0133957608783994,null,2,342,2,2e3,ld
842,2.565996600031513,gn,2,342,2,2e3,ld
842,1.9993969098015647,hybrid_gn,2,342,2,2e3,ld
842,1.8887996358860315,none,2,342,2,2e3,ld
842,1.888801355883025,shrunk,2,342,2,2e3,ld
843,1.8840478025087222,old,2,343,2,2e3,ld
843,1.882129525758723,boot,2,343,2,2e3,ld
843,1.8836318324776968,all_boot,2,343,2,2e3,ld
843,1.8896526224526058,null,2,343,2,2e3,ld
843,1.8896526224526007,gn,2,343,2,2e3,ld
843,1.8896452054396193,hybrid_gn,2,343,2,2e3,ld
843,1.856892166762326,none,2,343,2,2e3,ld
843,1.8568924315044055,shrunk,2,343,2,2e3,ld
844,1.940644407928047,old,2,344,2,2e3,ld
844,1.9485470310073942,boot,2,344,2,2e3,ld
844,1.9402986685844803,all_boot,2,344,2,2e3,ld
844,1.8396914598327883,null,2,344,2,2e3,ld
844,2.149756409380099,gn,2,344,2,2e3,ld
844,1.842183226769795,hybrid_gn,2,344,2,2e3,ld
844,1.6626035817242097,none,2,344,2,2e3,ld
844,1.6626066617057866,shrunk,2,344,2,2e3,ld
845,2.1139155336016358,old,2,345,2,2e3,ld
845,2.1196673187262256,boot,2,345,2,2e3,ld
845,2.1139455632958577,all_boot,2,345,2,2e3,ld
845,2.0483963721320526,null,2,345,2,2e3,ld
845,2.2622018232383803,gn,2,345,2,2e3,ld
845,2.0310847804028933,hybrid_gn,2,345,2,2e3,ld
845,1.883313881439166,none,2,345,2,2e3,ld
845,1.8833160615376978,shrunk,2,345,2,2e3,ld
846,2.003720902082739,old,2,346,2,2e3,ld
846,2.008891575904227,boot,2,346,2,2e3,ld
846,2.0035419007441417,all_boot,2,346,2,2e3,ld
846,1.9308275244699522,null,2,346,2,2e3,ld
846,2.0129863751737225,gn,2,346,2,2e3,ld
846,1.9364087357081976,hybrid_gn,2,346,2,2e3,ld
846,1.8369690303530009,none,2,346,2,2e3,ld
846,1.8369698223009499,shrunk,2,346,2,2e3,ld
847,2.043768785274861,old,2,347,2,2e3,ld
847,2.0491491547699594,boot,2,347,2,2e3,ld
847,2.0434945707898566,all_boot,2,347,2,2e3,ld
847,2.0596267050791184,null,2,347,2,2e3,ld
847,2.059626705079116,gn,2,347,2,2e3,ld
847,2.058280807634559,hybrid_gn,2,347,2,2e3,ld
847,1.6812629031660806,none,2,347,2,2e3,ld
847,1.6812659269061738,shrunk,2,347,2,2e3,ld
848,2.0063651987812046,old,2,348,2,2e3,ld
848,2.007130073311313,boot,2,348,2,2e3,ld
848,2.0062955085932925,all_boot,2,348,2,2e3,ld
848,1.9835891541247623,null,2,348,2,2e3,ld
848,2.011950200261592,gn,2,348,2,2e3,ld
848,1.9869657821549818,hybrid_gn,2,348,2,2e3,ld
848,1.8534289179370234,none,2,348,2,2e3,ld
848,1.8534305119335654,shrunk,2,348,2,2e3,ld
849,1.8359165529621713,old,2,349,2,2e3,ld
849,1.8188025373483594,boot,2,349,2,2e3,ld
849,1.8363127823508656,all_boot,2,349,2,2e3,ld
849,1.8446707231840591,null,2,349,2,2e3,ld
849,2.00245326639915,gn,2,349,2,2e3,ld
849,1.8507996295300062,hybrid_gn,2,349,2,2e3,ld
849,1.6115983967390133,none,2,349,2,2e3,ld
849,1.6116014542462185,shrunk,2,349,2,2e3,ld
850,1.8900517126018643,old,2,350,2,2e3,ld
850,1.8924060885924245,boot,2,350,2,2e3,ld
850,1.8903203682519096,all_boot,2,350,2,2e3,ld
850,1.8325838662479315,null,2,350,2,2e3,ld
850,2.156875815316255,gn,2,350,2,2e3,ld
850,1.8370236258407882,hybrid_gn,2,350,2,2e3,ld
850,1.6805984415814164,none,2,350,2,2e3,ld
850,1.6806011009920199,shrunk,2,350,2,2e3,ld
851,2.0462930912630264,old,2,351,2,2e3,ld
851,2.048679811275013,boot,2,351,2,2e3,ld
851,2.0459160304795354,all_boot,2,351,2,2e3,ld
851,1.9128394619778382,null,2,351,2,2e3,ld
851,2.053406379061907,gn,2,351,2,2e3,ld
851,1.91776928638551,hybrid_gn,2,351,2,2e3,ld
851,1.870962005749441,none,2,351,2,2e3,ld
851,1.8709631299824894,shrunk,2,351,2,2e3,ld
852,1.9874674397730556,old,2,352,2,2e3,ld
852,1.9820665764169465,boot,2,352,2,2e3,ld
852,1.987399834251661,all_boot,2,352,2,2e3,ld
852,1.8936110140259164,null,2,352,2,2e3,ld
852,1.993264613613019,gn,2,352,2,2e3,ld
852,1.89102592827886,hybrid_gn,2,352,2,2e3,ld
852,1.9017406126559242,none,2,352,2,2e3,ld
852,1.9017409510118812,shrunk,2,352,2,2e3,ld
853,1.9124905691830416,old,2,353,2,2e3,ld
853,1.9124282695214974,boot,2,353,2,2e3,ld
853,1.9124938216325562,all_boot,2,353,2,2e3,ld
853,1.9188694412166913,null,2,353,2,2e3,ld
853,1.9188694412166947,gn,2,353,2,2e3,ld
853,1.9188694412166922,hybrid_gn,2,353,2,2e3,ld
853,1.7744326637409564,none,2,353,2,2e3,ld
853,1.774433445247897,shrunk,2,353,2,2e3,ld
854,2.0050423033999527,old,2,354,2,2e3,ld
854,2.0097434349254644,boot,2,354,2,2e3,ld
854,2.0054891971469466,all_boot,2,354,2,2e3,ld
854,2.0352481430201683,null,2,354,2,2e3,ld
854,2.2648829878153633,gn,2,354,2,2e3,ld
854,2.0352481430201665,hybrid_gn,2,354,2,2e3,ld
854,1.6312352491491877,none,2,354,2,2e3,ld
854,1.6312370659214346,shrunk,2,354,2,2e3,ld
855,1.9740046268317155,old,2,355,2,2e3,ld
855,1.9773021039556142,boot,2,355,2,2e3,ld
855,1.9737936710395454,all_boot,2,355,2,2e3,ld
855,1.8561661509816563,null,2,355,2,2e3,ld
855,2.0696732668978624,gn,2,355,2,2e3,ld
855,1.861583096958671,hybrid_gn,2,355,2,2e3,ld
855,1.725185407973396,none,2,355,2,2e3,ld
855,1.725189214750413,shrunk,2,355,2,2e3,ld
856,1.959699104209883,old,2,356,2,2e3,ld
856,1.9542648412924377,boot,2,356,2,2e3,ld
856,1.9591054900168048,all_boot,2,356,2,2e3,ld
856,1.927412713189682,null,2,356,2,2e3,ld
856,2.1427091706743453,gn,2,356,2,2e3,ld
856,1.9180131142837304,hybrid_gn,2,356,2,2e3,ld
856,1.6263383567145604,none,2,356,2,2e3,ld
856,1.6263426999686503,shrunk,2,356,2,2e3,ld
857,1.9571307716424158,old,2,357,2,2e3,ld
857,1.9512178134309575,boot,2,357,2,2e3,ld
857,1.9574227443744394,all_boot,2,357,2,2e3,ld
857,1.9804822121765213,null,2,357,2,2e3,ld
857,2.073763429913065,gn,2,357,2,2e3,ld
857,1.9797942793884287,hybrid_gn,2,357,2,2e3,ld
