sim,ate,type,run,j,n,d
925,37.2954738102225,gn,425,2,50,ks
925,35.78194179068144,hybrid_gn,425,2,50,ks
926,43.84388583287521,old,426,2,50,ks
926,44.9573844070762,boot,426,2,50,ks
926,44.84205602875204,all_boot,426,2,50,ks
926,29.739066776691274,null,426,2,50,ks
926,33.60117331895266,gn,426,2,50,ks
926,29.739066776691274,hybrid_gn,426,2,50,ks
927,35.37565978482021,old,427,2,50,ks
927,35.67598494557468,boot,427,2,50,ks
927,36.89500744148025,all_boot,427,2,50,ks
927,30.656296491372913,null,427,2,50,ks
927,30.891731499911575,gn,427,2,50,ks
927,30.656296491372913,hybrid_gn,427,2,50,ks
928,39.70175368485691,old,428,2,50,ks
928,39.73083296246148,boot,428,2,50,ks
928,39.65406396384279,all_boot,428,2,50,ks
928,35.488701546479895,null,428,2,50,ks
928,35.488701546479916,gn,428,2,50,ks
928,35.488701546479895,hybrid_gn,428,2,50,ks
929,40.5550993012976,old,429,2,50,ks
929,40.5381404630094,boot,429,2,50,ks
929,40.499185621442955,all_boot,429,2,50,ks
929,34.351981345238606,null,429,2,50,ks
929,35.514572850360956,gn,429,2,50,ks
929,34.351981345238606,hybrid_gn,429,2,50,ks
930,38.40629114868214,old,430,2,50,ks
930,38.5148048296899,boot,430,2,50,ks
930,38.41919078075019,all_boot,430,2,50,ks
930,34.01918390568943,null,430,2,50,ks
930,34.34840382839003,gn,430,2,50,ks
930,34.01918390568943,hybrid_gn,430,2,50,ks
931,38.96019884444917,old,431,2,50,ks
931,39.101321599771815,boot,431,2,50,ks
931,39.12184126947907,all_boot,431,2,50,ks
931,37.11435338824919,null,431,2,50,ks
931,38.533114924398845,gn,431,2,50,ks
931,37.11435338824919,hybrid_gn,431,2,50,ks
932,40.032563675935606,old,432,2,50,ks
932,40.06283369666199,boot,432,2,50,ks
932,40.1245418155635,all_boot,432,2,50,ks
932,36.40006997592808,null,432,2,50,ks
932,36.83238123306529,gn,432,2,50,ks
932,36.40006997592808,hybrid_gn,432,2,50,ks
933,35.39599094113629,old,433,2,50,ks
933,35.45502013398246,boot,433,2,50,ks
933,35.60163150271034,all_boot,433,2,50,ks
933,30.541479468252767,null,433,2,50,ks
933,31.11022823608674,gn,433,2,50,ks
933,30.541479468252767,hybrid_gn,433,2,50,ks
934,41.27240089365662,old,434,2,50,ks
934,41.255177685019376,boot,434,2,50,ks
934,41.1389120316876,all_boot,434,2,50,ks
934,34.29898688795972,null,434,2,50,ks
934,40.95369169232005,gn,434,2,50,ks
934,34.29898688795972,hybrid_gn,434,2,50,ks
935,37.841224760468585,old,435,2,50,ks
935,37.833152860483565,boot,435,2,50,ks
935,37.898161936306195,all_boot,435,2,50,ks
935,37.667268496146114,null,435,2,50,ks
935,38.07470196602751,gn,435,2,50,ks
935,37.667268496146114,hybrid_gn,435,2,50,ks
936,36.817193384979426,old,436,2,50,ks
936,36.40470395854072,boot,436,2,50,ks
936,36.436505327575766,all_boot,436,2,50,ks
936,28.138449001805085,null,436,2,50,ks
936,28.76129953335428,gn,436,2,50,ks
936,28.138449001805085,hybrid_gn,436,2,50,ks
937,33.277143079411786,old,437,2,50,ks
937,33.07921156447379,boot,437,2,50,ks
937,32.87754664569176,all_boot,437,2,50,ks
937,32.5619901965685,null,437,2,50,ks
937,33.50461703647154,gn,437,2,50,ks
937,32.5619901965685,hybrid_gn,437,2,50,ks
938,39.64268412549964,old,438,2,50,ks
938,39.870287598276825,boot,438,2,50,ks
938,39.946389697998,all_boot,438,2,50,ks
938,35.32284033697256,null,438,2,50,ks
938,36.015428676887666,gn,438,2,50,ks
938,35.32284033697256,hybrid_gn,438,2,50,ks
939,40.11654949789944,old,439,2,50,ks
939,40.315820500039536,boot,439,2,50,ks
939,40.40366666118686,all_boot,439,2,50,ks
939,33.08675817180247,null,439,2,50,ks
939,33.40556992503791,gn,439,2,50,ks
939,33.08675817180247,hybrid_gn,439,2,50,ks
940,40.22269122740937,old,440,2,50,ks
940,40.12853968711392,boot,440,2,50,ks
940,40.086864022191776,all_boot,440,2,50,ks
940,35.09075204785664,null,440,2,50,ks
940,35.61411268333323,gn,440,2,50,ks
940,35.09075204785664,hybrid_gn,440,2,50,ks
941,37.06648000617232,old,441,2,50,ks
941,37.192510620734495,boot,441,2,50,ks
941,37.112294987065475,all_boot,441,2,50,ks
941,35.166707670529476,null,441,2,50,ks
941,35.892459950242575,gn,441,2,50,ks
941,35.166707670529476,hybrid_gn,441,2,50,ks
942,38.52881569538202,old,442,2,50,ks
942,38.93457070677797,boot,442,2,50,ks
942,38.50547973797118,all_boot,442,2,50,ks
942,31.714840493191097,null,442,2,50,ks
942,32.3067862916348,gn,442,2,50,ks
942,31.714840493191097,hybrid_gn,442,2,50,ks
943,43.89239871689837,old,443,2,50,ks
943,42.70192653439495,boot,443,2,50,ks
943,42.22406990223372,all_boot,443,2,50,ks
943,32.269514455569414,null,443,2,50,ks
943,38.545965939422516,gn,443,2,50,ks
943,32.269514455569414,hybrid_gn,443,2,50,ks
944,37.50667627506427,old,444,2,50,ks
944,37.63890690379454,boot,444,2,50,ks
944,38.905609343995444,all_boot,444,2,50,ks
944,29.45667178194229,null,444,2,50,ks
944,31.10566440155917,gn,444,2,50,ks
944,29.45667178194229,hybrid_gn,444,2,50,ks
945,39.74657276014323,old,445,2,50,ks
945,39.615650079161995,boot,445,2,50,ks
945,39.621678891937364,all_boot,445,2,50,ks
945,36.91574142113339,null,445,2,50,ks
945,37.211655930004405,gn,445,2,50,ks
945,36.91574142113339,hybrid_gn,445,2,50,ks
946,35.69104724844991,old,446,2,50,ks
946,35.69582035622222,boot,446,2,50,ks
946,35.65217403577951,all_boot,446,2,50,ks
946,33.78364449617729,null,446,2,50,ks
946,34.09537321312551,gn,446,2,50,ks
946,33.78364449617729,hybrid_gn,446,2,50,ks
947,39.84168483937393,old,447,2,50,ks
947,39.89624048601806,boot,447,2,50,ks
947,39.83458137938823,all_boot,447,2,50,ks
947,35.79006474319584,null,447,2,50,ks
947,36.6889510786517,gn,447,2,50,ks
947,35.79006474319584,hybrid_gn,447,2,50,ks
948,41.99807428995858,old,448,2,50,ks
948,41.6631843882014,boot,448,2,50,ks
948,42.10662905613506,all_boot,448,2,50,ks
948,37.156226187905446,null,448,2,50,ks
948,40.61538147369318,gn,448,2,50,ks
948,37.156226187905446,hybrid_gn,448,2,50,ks
949,40.62616058508277,old,449,2,50,ks
949,40.535611693982204,boot,449,2,50,ks
949,40.536077546754996,all_boot,449,2,50,ks
949,33.92214792837265,null,449,2,50,ks
949,34.79529377868862,gn,449,2,50,ks
949,33.92214792837265,hybrid_gn,449,2,50,ks
950,37.15934401487118,old,450,2,50,ks
950,37.199611366555374,boot,450,2,50,ks
950,37.33432212827206,all_boot,450,2,50,ks
950,31.14058681227259,null,450,2,50,ks
950,32.20293485216318,gn,450,2,50,ks
950,31.14058681227259,hybrid_gn,450,2,50,ks
951,39.364853813150226,old,451,2,50,ks
951,39.184115766254784,boot,451,2,50,ks
951,39.261766435952765,all_boot,451,2,50,ks
951,36.63208182392894,null,451,2,50,ks
951,37.650968825731965,gn,451,2,50,ks
951,36.63208182392894,hybrid_gn,451,2,50,ks
952,37.90732932954961,old,452,2,50,ks
952,38.54475140431149,boot,452,2,50,ks
952,38.84390041488458,all_boot,452,2,50,ks
952,29.67497832387581,null,452,2,50,ks
952,29.960474945771388,gn,452,2,50,ks
952,29.67497832387581,hybrid_gn,452,2,50,ks
953,42.15213220418214,old,453,2,50,ks
953,42.112681078209825,boot,453,2,50,ks
953,42.21616792104082,all_boot,453,2,50,ks
953,36.356683182113265,null,453,2,50,ks
953,37.65335023854447,gn,453,2,50,ks
953,36.356683182113265,hybrid_gn,453,2,50,ks
954,39.91690504237354,old,454,2,50,ks
954,40.111754509000775,boot,454,2,50,ks
954,40.24005029803008,all_boot,454,2,50,ks
954,33.287874406187925,null,454,2,50,ks
954,35.13304923827003,gn,454,2,50,ks
954,33.287874406187925,hybrid_gn,454,2,50,ks
955,42.2849163136579,old,455,2,50,ks
955,42.17939870311387,boot,455,2,50,ks
955,42.40598334834878,all_boot,455,2,50,ks
955,39.66640277201532,null,455,2,50,ks
955,40.22218149385284,gn,455,2,50,ks
955,39.66640277201532,hybrid_gn,455,2,50,ks
956,36.76164305280696,old,456,2,50,ks
956,36.80743505363553,boot,456,2,50,ks
956,36.92577129232157,all_boot,456,2,50,ks
956,33.02323593281211,null,456,2,50,ks
956,33.289916843869165,gn,456,2,50,ks
956,33.02323593281211,hybrid_gn,456,2,50,ks
957,42.92127677982318,old,457,2,50,ks
957,38.492927674383544,boot,457,2,50,ks
957,39.117535673092206,all_boot,457,2,50,ks
957,42.8223726337914,null,457,2,50,ks
957,37.42422740320149,gn,457,2,50,ks
957,42.8223726337914,hybrid_gn,457,2,50,ks
958,40.550495597746895,old,458,2,50,ks
958,40.136778059807575,boot,458,2,50,ks
958,40.22258637665379,all_boot,458,2,50,ks
958,31.8337539181417,null,458,2,50,ks
958,32.918878260456864,gn,458,2,50,ks
958,31.8337539181417,hybrid_gn,458,2,50,ks
959,40.85652988004579,old,459,2,50,ks
959,40.27290620646497,boot,459,2,50,ks
959,40.18946126744211,all_boot,459,2,50,ks
959,30.10639419258561,null,459,2,50,ks
959,30.51263808027747,gn,459,2,50,ks
959,30.10639419258561,hybrid_gn,459,2,50,ks
960,34.13749933515031,old,460,2,50,ks
960,34.39865856447332,boot,460,2,50,ks
960,34.712203172022555,all_boot,460,2,50,ks
960,33.5244246690573,null,460,2,50,ks
960,34.74555884562935,gn,460,2,50,ks
960,33.5244246690573,hybrid_gn,460,2,50,ks
961,39.36094255113569,old,461,2,50,ks
961,39.61630363046059,boot,461,2,50,ks
961,39.57370265436731,all_boot,461,2,50,ks
961,34.97105181103241,null,461,2,50,ks
961,36.44812018599203,gn,461,2,50,ks
961,34.97105181103241,hybrid_gn,461,2,50,ks
962,38.557237466753925,old,462,2,50,ks
962,38.55295824850018,boot,462,2,50,ks
962,38.52874684062183,all_boot,462,2,50,ks
962,34.1599087211711,null,462,2,50,ks
962,35.60807364457221,gn,462,2,50,ks
962,34.1599087211711,hybrid_gn,462,2,50,ks
963,37.898168092889534,old,463,2,50,ks
963,37.904549547891364,boot,463,2,50,ks
963,37.94648382385625,all_boot,463,2,50,ks
963,35.7320739805813,null,463,2,50,ks
963,35.923735226271,gn,463,2,50,ks
963,35.7320739805813,hybrid_gn,463,2,50,ks
964,38.6524770663963,old,464,2,50,ks
964,38.71395259034224,boot,464,2,50,ks
964,38.73222257108706,all_boot,464,2,50,ks
964,37.16041901078334,null,464,2,50,ks
964,38.56459904513267,gn,464,2,50,ks
964,37.16041901078334,hybrid_gn,464,2,50,ks
965,39.17713870701634,old,465,2,50,ks
965,39.082943963006784,boot,465,2,50,ks
965,39.18418277112953,all_boot,465,2,50,ks
965,39.15187602693448,null,465,2,50,ks
965,37.24188117384333,gn,465,2,50,ks
965,39.15187602693448,hybrid_gn,465,2,50,ks
966,37.384375915516614,old,466,2,50,ks
966,37.642696051853434,boot,466,2,50,ks
966,37.66874876779038,all_boot,466,2,50,ks
966,29.248104597796363,null,466,2,50,ks
966,30.428025117175082,gn,466,2,50,ks
966,29.248104597796363,hybrid_gn,466,2,50,ks
967,36.644233885453545,old,467,2,50,ks
967,37.56441275286951,boot,467,2,50,ks
967,37.80245036692975,all_boot,467,2,50,ks
967,28.338680171659533,null,467,2,50,ks
967,28.5293191095958,gn,467,2,50,ks
967,28.338680171659533,hybrid_gn,467,2,50,ks
968,38.31921613268581,old,468,2,50,ks
968,38.227746652855764,boot,468,2,50,ks
968,38.33818602739123,all_boot,468,2,50,ks
968,36.124464106702284,null,468,2,50,ks
968,36.470422069759714,gn,468,2,50,ks
968,36.124464106702284,hybrid_gn,468,2,50,ks
969,34.06279525318354,old,469,2,50,ks
969,34.080752753960155,boot,469,2,50,ks
969,34.27451833414912,all_boot,469,2,50,ks
969,29.019976757120556,null,469,2,50,ks
969,30.526885776374613,gn,469,2,50,ks
969,29.019976757120556,hybrid_gn,469,2,50,ks
970,35.83756951807985,old,470,2,50,ks
970,35.750913626857255,boot,470,2,50,ks
970,35.814731074665886,all_boot,470,2,50,ks
970,32.381078513679896,null,470,2,50,ks
970,32.38107851367994,gn,470,2,50,ks
970,32.381078513679896,hybrid_gn,470,2,50,ks
971,37.7105363733641,old,471,2,50,ks
971,37.67340825553067,boot,471,2,50,ks
971,37.67797408461575,all_boot,471,2,50,ks
971,37.45305530680267,null,471,2,50,ks
971,37.19000858690271,gn,471,2,50,ks
971,37.45305530680267,hybrid_gn,471,2,50,ks
972,37.91724751646994,old,472,2,50,ks
972,38.013898916283594,boot,472,2,50,ks
972,38.188974731570575,all_boot,472,2,50,ks
972,36.03200795935847,null,472,2,50,ks
972,36.03200795935846,gn,472,2,50,ks
972,36.03200795935847,hybrid_gn,472,2,50,ks
973,36.71266842109343,old,473,2,50,ks
973,36.49761638541375,boot,473,2,50,ks
973,36.5108060367595,all_boot,473,2,50,ks
973,38.124644450724105,null,473,2,50,ks
973,35.184840416266674,gn,473,2,50,ks
973,38.124644450724105,hybrid_gn,473,2,50,ks
974,39.242325114132925,old,474,2,50,ks
974,39.14086947791341,boot,474,2,50,ks
974,39.21653576823235,all_boot,474,2,50,ks
974,33.63559223567055,null,474,2,50,ks
974,33.86690244626258,gn,474,2,50,ks
974,33.63559223567055,hybrid_gn,474,2,50,ks
975,42.195720147817894,old,475,2,50,ks
975,41.68944914314084,boot,475,2,50,ks
975,41.80333169819336,all_boot,475,2,50,ks
975,36.71513929717954,null,475,2,50,ks
975,39.23834079224268,gn,475,2,50,ks
975,36.71513929717954,hybrid_gn,475,2,50,ks
976,36.980435918723224,old,476,2,50,ks
976,36.79431420819523,boot,476,2,50,ks
976,37.01190794988305,all_boot,476,2,50,ks
976,33.725992656644785,null,476,2,50,ks
976,34.70423637126931,gn,476,2,50,ks
976,33.725992656644785,hybrid_gn,476,2,50,ks
977,44.10128174798618,old,477,2,50,ks
977,43.735472698132,boot,477,2,50,ks
977,46.42984858067652,all_boot,477,2,50,ks
977,32.05791000266696,null,477,2,50,ks
977,32.44459228993481,gn,477,2,50,ks
977,32.05791000266696,hybrid_gn,477,2,50,ks
978,41.31728853621652,old,478,2,50,ks
978,41.22816868311389,boot,478,2,50,ks
978,41.07963272713921,all_boot,478,2,50,ks
978,31.978002830724307,null,478,2,50,ks
978,32.48736004088184,gn,478,2,50,ks
978,31.978002830724307,hybrid_gn,478,2,50,ks
979,33.450969876719576,old,479,2,50,ks
979,32.97657647133411,boot,479,2,50,ks
979,33.124515413956665,all_boot,479,2,50,ks
979,28.737536255289324,null,479,2,50,ks
979,29.330543387550634,gn,479,2,50,ks
979,28.737536255289324,hybrid_gn,479,2,50,ks
980,35.1881261058588,old,480,2,50,ks
980,36.43183795903762,boot,480,2,50,ks
980,36.64215300194151,all_boot,480,2,50,ks
980,28.68404398986887,null,480,2,50,ks
980,28.949045555708548,gn,480,2,50,ks
980,28.68404398986887,hybrid_gn,480,2,50,ks
981,36.7906848259185,old,481,2,50,ks
981,36.917801164800466,boot,481,2,50,ks
981,36.75420484757209,all_boot,481,2,50,ks
981,32.528226938478774,null,481,2,50,ks
981,33.43941755337918,gn,481,2,50,ks
981,32.528226938478774,hybrid_gn,481,2,50,ks
982,39.314761933706116,old,482,2,50,ks
982,39.34564877328335,boot,482,2,50,ks
982,39.319894534466954,all_boot,482,2,50,ks
982,30.75687993064522,null,482,2,50,ks
982,37.14331272172194,gn,482,2,50,ks
982,30.75687993064522,hybrid_gn,482,2,50,ks
983,39.61214161082787,old,483,2,50,ks
983,39.85560784836559,boot,483,2,50,ks
983,40.563538703040095,all_boot,483,2,50,ks
983,35.529135360540316,null,483,2,50,ks
983,37.17257088795304,gn,483,2,50,ks
983,35.529135360540316,hybrid_gn,483,2,50,ks
984,40.88313953794389,old,484,2,50,ks
984,40.85594224978602,boot,484,2,50,ks
984,40.927452931428675,all_boot,484,2,50,ks
984,34.08847015694767,null,484,2,50,ks
984,33.20161141391293,gn,484,2,50,ks
984,34.08847015694767,hybrid_gn,484,2,50,ks
985,38.92091266215914,old,485,2,50,ks
985,38.85959638745924,boot,485,2,50,ks
985,38.83386635284109,all_boot,485,2,50,ks
985,31.777868508032782,null,485,2,50,ks
985,32.67631208949159,gn,485,2,50,ks
985,31.777868508032782,hybrid_gn,485,2,50,ks
986,37.715002235547885,old,486,2,50,ks
986,38.248479776474625,boot,486,2,50,ks
986,38.639230029140364,all_boot,486,2,50,ks
986,26.585679674467166,null,486,2,50,ks
986,28.526071792532257,gn,486,2,50,ks
986,26.585679674467166,hybrid_gn,486,2,50,ks
987,43.24913421671308,old,487,2,50,ks
987,43.18258623386724,boot,487,2,50,ks
987,43.362150286684695,all_boot,487,2,50,ks
987,36.49641901862139,null,487,2,50,ks
987,40.95245707523805,gn,487,2,50,ks
987,36.49641901862139,hybrid_gn,487,2,50,ks
988,41.80874194819843,old,488,2,50,ks
988,41.58022457613181,boot,488,2,50,ks
988,41.71693620476924,all_boot,488,2,50,ks
988,32.87352480910409,null,488,2,50,ks
988,34.13595783512303,gn,488,2,50,ks
988,32.87352480910409,hybrid_gn,488,2,50,ks
989,40.7727062222623,old,489,2,50,ks
989,40.40383627290595,boot,489,2,50,ks
989,40.511506372525645,all_boot,489,2,50,ks
989,29.534120003402474,null,489,2,50,ks
989,29.53412000340246,gn,489,2,50,ks
989,29.534120003402474,hybrid_gn,489,2,50,ks
990,38.71813064440121,old,490,2,50,ks
990,38.05162029260539,boot,490,2,50,ks
990,38.51736856270518,all_boot,490,2,50,ks
990,28.28545798780277,null,490,2,50,ks
990,29.28737552545512,gn,490,2,50,ks
990,28.28545798780277,hybrid_gn,490,2,50,ks
991,39.2639410083908,old,491,2,50,ks
991,39.332619891895646,boot,491,2,50,ks
991,39.3699437724697,all_boot,491,2,50,ks
991,34.61642548522853,null,491,2,50,ks
991,35.335243378668565,gn,491,2,50,ks
991,34.61642548522853,hybrid_gn,491,2,50,ks
992,36.657827834812636,old,492,2,50,ks
992,36.38764894731385,boot,492,2,50,ks
992,36.326481757073275,all_boot,492,2,50,ks
992,28.16654105580549,null,492,2,50,ks
992,28.75463991874002,gn,492,2,50,ks
992,28.16654105580549,hybrid_gn,492,2,50,ks
993,39.48343014105688,old,493,2,50,ks
993,39.51804411536126,boot,493,2,50,ks
993,39.527584871434726,all_boot,493,2,50,ks
993,33.709541426436644,null,493,2,50,ks
993,33.82252677853247,gn,493,2,50,ks
993,33.709541426436644,hybrid_gn,493,2,50,ks
994,40.862259763764726,old,494,2,50,ks
994,40.84834882269433,boot,494,2,50,ks
994,40.89466847228614,all_boot,494,2,50,ks
994,34.615023745973076,null,494,2,50,ks
994,36.70183686822571,gn,494,2,50,ks
994,34.615023745973076,hybrid_gn,494,2,50,ks
995,33.99448857957799,old,495,2,50,ks
995,34.0825668252047,boot,495,2,50,ks
995,34.52186943973174,all_boot,495,2,50,ks
995,27.009720060663177,null,495,2,50,ks
995,37.84836567650853,gn,495,2,50,ks
995,27.009720060663177,hybrid_gn,495,2,50,ks
996,39.95575661258483,old,496,2,50,ks
996,39.921384927935904,boot,496,2,50,ks
996,40.02243122113252,all_boot,496,2,50,ks
996,37.403045009887784,null,496,2,50,ks
996,38.86358598233738,gn,496,2,50,ks
996,37.403045009887784,hybrid_gn,496,2,50,ks
997,43.80179344373316,old,497,2,50,ks
997,43.754862821878454,boot,497,2,50,ks
997,43.664751892250216,all_boot,497,2,50,ks
997,40.41887482100019,null,497,2,50,ks
997,40.710864409131354,gn,497,2,50,ks
997,40.41887482100019,hybrid_gn,497,2,50,ks
998,33.61129214768837,old,498,2,50,ks
998,33.42434884325384,boot,498,2,50,ks
998,34.02728445334273,all_boot,498,2,50,ks
998,32.157440966128426,null,498,2,50,ks
998,32.25903595369814,gn,498,2,50,ks
998,32.157440966128426,hybrid_gn,498,2,50,ks
999,38.71443512725494,old,499,2,50,ks
999,38.54273755442737,boot,499,2,50,ks
999,38.64237342426381,all_boot,499,2,50,ks
999,36.07489286490128,null,499,2,50,ks
999,37.47123720290768,gn,499,2,50,ks
999,36.07489286490128,hybrid_gn,499,2,50,ks
1000,42.6752429883945,old,500,2,50,ks
1000,42.59037007100867,boot,500,2,50,ks
1000,42.59811849908306,all_boot,500,2,50,ks
1000,37.56798481445981,null,500,2,50,ks
1000,39.22377474333453,gn,500,2,50,ks
1000,37.56798481445981,hybrid_gn,500,2,50,ks
1001,40.81443848781982,old,1,3,50,ks
1001,41.05247950788196,boot,1,3,50,ks
1001,40.866890663307956,all_boot,1,3,50,ks
1001,32.08885971889268,null,1,3,50,ks
1001,32.17688210435953,gn,1,3,50,ks
1001,32.08885971889268,hybrid_gn,1,3,50,ks
1002,38.46072684530792,old,2,3,50,ks
1002,38.42808118130093,boot,2,3,50,ks
1002,38.45475048662603,all_boot,2,3,50,ks
1002,32.87714469584986,null,2,3,50,ks
1002,33.77242223787407,gn,2,3,50,ks
1002,32.87714469584986,hybrid_gn,2,3,50,ks
1003,40.57607778657765,old,3,3,50,ks
1003,40.518819429632174,boot,3,3,50,ks
1003,40.49552865959866,all_boot,3,3,50,ks
1003,34.873005622740145,null,3,3,50,ks
1003,34.99314130149589,gn,3,3,50,ks
1003,34.873005622740145,hybrid_gn,3,3,50,ks
1004,38.21141151679959,old,4,3,50,ks
1004,38.1476020306717,boot,4,3,50,ks
1004,38.1682196350179,all_boot,4,3,50,ks
1004,34.16838391334803,null,4,3,50,ks
1004,34.17650555009337,gn,4,3,50,ks
1004,34.16838391334803,hybrid_gn,4,3,50,ks
1005,39.69903312103,old,5,3,50,ks
1005,39.84787627900614,boot,5,3,50,ks
1005,40.00034706310705,all_boot,5,3,50,ks
1005,36.337804379390235,null,5,3,50,ks
1005,37.00244313150337,gn,5,3,50,ks
1005,36.337804379390235,hybrid_gn,5,3,50,ks
1006,39.06115840243736,old,6,3,50,ks
1006,39.167718435159536,boot,6,3,50,ks
1006,39.1415992989659,all_boot,6,3,50,ks
1006,33.22147599006339,null,6,3,50,ks
1006,33.364482196151656,gn,6,3,50,ks
1006,33.22147599006339,hybrid_gn,6,3,50,ks
1007,40.00039619152202,old,7,3,50,ks
1007,39.96847672769395,boot,7,3,50,ks
1007,40.000884615622006,all_boot,7,3,50,ks
1007,32.440816397332945,null,7,3,50,ks
1007,32.44081639733286,gn,7,3,50,ks
1007,32.440816397332945,hybrid_gn,7,3,50,ks
1008,41.190552592891535,old,8,3,50,ks
1008,42.04875564750181,boot,8,3,50,ks
1008,41.9852253349035,all_boot,8,3,50,ks
1008,34.352032890095415,null,8,3,50,ks
1008,34.65961861430593,gn,8,3,50,ks
1008,34.352032890095415,hybrid_gn,8,3,50,ks
1009,40.36820762875692,old,9,3,50,ks
1009,39.89008019988104,boot,9,3,50,ks
1009,40.06780571358172,all_boot,9,3,50,ks
1009,34.957422644618916,null,9,3,50,ks
1009,36.63160211407944,gn,9,3,50,ks
1009,34.957422644618916,hybrid_gn,9,3,50,ks
1010,40.19413799640053,old,10,3,50,ks
1010,40.06642212586258,boot,10,3,50,ks
1010,40.11589956286399,all_boot,10,3,50,ks
1010,35.023800738180135,null,10,3,50,ks
1010,35.02380073818007,gn,10,3,50,ks
1010,35.023800738180135,hybrid_gn,10,3,50,ks
1011,40.15433224368721,old,11,3,50,ks
1011,40.20058240607166,boot,11,3,50,ks
1011,40.14149357128278,all_boot,11,3,50,ks
1011,34.08514048926187,null,11,3,50,ks
1011,34.08514048926169,gn,11,3,50,ks
1011,34.08514048926187,hybrid_gn,11,3,50,ks
1012,41.67788336202967,old,12,3,50,ks
1012,41.57556560481808,boot,12,3,50,ks
1012,41.62500388779482,all_boot,12,3,50,ks
1012,35.43475345207727,null,12,3,50,ks
1012,36.04822613613499,gn,12,3,50,ks
1012,35.43475345207727,hybrid_gn,12,3,50,ks
1013,38.945194562228565,old,13,3,50,ks
1013,38.87016278649668,boot,13,3,50,ks
1013,38.877215363476964,all_boot,13,3,50,ks
1013,32.17164506439811,null,13,3,50,ks
1013,32.351177822270685,gn,13,3,50,ks
1013,32.17164506439811,hybrid_gn,13,3,50,ks
1014,40.42546347893448,old,14,3,50,ks
1014,40.3825220769695,boot,14,3,50,ks
1014,40.43146219191536,all_boot,14,3,50,ks
1014,35.73241890282216,null,14,3,50,ks
1014,37.682851425200894,gn,14,3,50,ks
1014,35.73241890282216,hybrid_gn,14,3,50,ks
1015,40.171860163607,old,15,3,50,ks
1015,39.44733306111599,boot,15,3,50,ks
1015,39.57654677670185,all_boot,15,3,50,ks
1015,32.16803221901676,null,15,3,50,ks
1015,32.948798432857515,gn,15,3,50,ks
1015,32.16803221901676,hybrid_gn,15,3,50,ks
1016,42.55108037650315,old,16,3,50,ks
1016,42.53308483628483,boot,16,3,50,ks
1016,42.60252765849887,all_boot,16,3,50,ks
1016,35.42700041081855,null,16,3,50,ks
1016,36.26246427687604,gn,16,3,50,ks
1016,35.42700041081855,hybrid_gn,16,3,50,ks
1017,36.02939797113309,old,17,3,50,ks
1017,35.92581434074241,boot,17,3,50,ks
1017,36.57967809361373,all_boot,17,3,50,ks
1017,34.121973512231655,null,17,3,50,ks
1017,34.12197351223164,gn,17,3,50,ks
1017,34.121973512231655,hybrid_gn,17,3,50,ks
1018,37.62754518502429,old,18,3,50,ks
1018,37.63417536900996,boot,18,3,50,ks
1018,37.627266451552906,all_boot,18,3,50,ks
1018,31.337819855628815,null,18,3,50,ks
1018,31.704390437874224,gn,18,3,50,ks
1018,31.337819855628815,hybrid_gn,18,3,50,ks
1019,32.41128315151371,old,19,3,50,ks
1019,32.20410417645566,boot,19,3,50,ks
1019,32.37975702853935,all_boot,19,3,50,ks
1019,30.97668864583674,null,19,3,50,ks
1019,32.36020868097397,gn,19,3,50,ks
1019,30.97668864583674,hybrid_gn,19,3,50,ks
1020,41.26570302856451,old,20,3,50,ks
1020,41.31118116965997,boot,20,3,50,ks
1020,41.37355681212846,all_boot,20,3,50,ks
1020,29.55999276564933,null,20,3,50,ks
1020,30.25020842680268,gn,20,3,50,ks
1020,29.55999276564933,hybrid_gn,20,3,50,ks
1021,37.54304031605186,old,21,3,50,ks
1021,37.554515357724505,boot,21,3,50,ks
1021,37.55007189340068,all_boot,21,3,50,ks
1021,29.220674504184615,null,21,3,50,ks
1021,29.550403587689907,gn,21,3,50,ks
1021,29.220674504184615,hybrid_gn,21,3,50,ks
1022,40.27460969435107,old,22,3,50,ks
1022,40.31411285838714,boot,22,3,50,ks
1022,40.41183325270726,all_boot,22,3,50,ks
1022,32.713508212872775,null,22,3,50,ks
1022,32.97477823089914,gn,22,3,50,ks
1022,32.713508212872775,hybrid_gn,22,3,50,ks
1023,41.43970279356009,old,23,3,50,ks
1023,41.54056277746934,boot,23,3,50,ks
1023,41.45035056212738,all_boot,23,3,50,ks
1023,35.55384625378001,null,23,3,50,ks
1023,35.92139853133625,gn,23,3,50,ks
1023,35.55384625378001,hybrid_gn,23,3,50,ks
1024,38.81012284815533,old,24,3,50,ks
1024,38.822470499839945,boot,24,3,50,ks
1024,38.85326383210541,all_boot,24,3,50,ks
1024,32.62082880635538,null,24,3,50,ks
1024,32.620828806355256,gn,24,3,50,ks
1024,32.62082880635538,hybrid_gn,24,3,50,ks
1025,34.27706535348649,old,25,3,50,ks
1025,34.36165724154333,boot,25,3,50,ks
1025,34.51296855673119,all_boot,25,3,50,ks
1025,30.95523231922553,null,25,3,50,ks
1025,31.260702433797277,gn,25,3,50,ks
1025,30.95523231922553,hybrid_gn,25,3,50,ks
1026,38.1302534351079,old,26,3,50,ks
1026,38.09833526973791,boot,26,3,50,ks
1026,38.25321808014604,all_boot,26,3,50,ks
