sim,ate,type,true_ate,run,j,n,d
684,2.056944948947642,all_boot,2,184,1,2e3,ld
684,1.9087623215236529,null,2,184,1,2e3,ld
684,2.449911615034774,gn,2,184,1,2e3,ld
684,1.9208266930209605,hybrid_gn,2,184,1,2e3,ld
684,2.019510755230989,none,2,184,1,2e3,ld
684,2.019510774027041,shrunk,2,184,1,2e3,ld
685,1.9469152116280795,old,2,185,1,2e3,ld
685,1.9469388218147354,boot,2,185,1,2e3,ld
685,1.947355774350545,all_boot,2,185,1,2e3,ld
685,1.9437162673083155,null,2,185,1,2e3,ld
685,1.9457970800185804,gn,2,185,1,2e3,ld
685,1.9475063054691288,hybrid_gn,2,185,1,2e3,ld
685,1.9465117049540355,none,2,185,1,2e3,ld
685,1.946511705060865,shrunk,2,185,1,2e3,ld
686,2.118598286727139,old,2,186,1,2e3,ld
686,2.1245657898215566,boot,2,186,1,2e3,ld
686,2.1179523228393116,all_boot,2,186,1,2e3,ld
686,1.9950790454290737,null,2,186,1,2e3,ld
686,2.6260262095128857,gn,2,186,1,2e3,ld
686,1.9974382701868485,hybrid_gn,2,186,1,2e3,ld
686,2.07368181850402,none,2,186,1,2e3,ld
686,2.0736818585837757,shrunk,2,186,1,2e3,ld
687,2.0231492479735858,old,2,187,1,2e3,ld
687,2.0177439207544543,boot,2,187,1,2e3,ld
687,2.0219919672843223,all_boot,2,187,1,2e3,ld
687,2.0043912616107002,null,2,187,1,2e3,ld
687,2.1083720132413375,gn,2,187,1,2e3,ld
687,1.9979953958055552,hybrid_gn,2,187,1,2e3,ld
687,2.0152075675265295,none,2,187,1,2e3,ld
687,2.015207617894175,shrunk,2,187,1,2e3,ld
688,1.9565291814828627,old,2,188,1,2e3,ld
688,1.9602073146161003,boot,2,188,1,2e3,ld
688,1.9566686256886432,all_boot,2,188,1,2e3,ld
688,1.9483123664011788,null,2,188,1,2e3,ld
688,1.9188516859990408,gn,2,188,1,2e3,ld
688,1.9382463068780609,hybrid_gn,2,188,1,2e3,ld
688,1.969194763081378,none,2,188,1,2e3,ld
688,1.9691947629436792,shrunk,2,188,1,2e3,ld
689,1.9776266946087215,old,2,189,1,2e3,ld
689,1.9807618936052354,boot,2,189,1,2e3,ld
689,1.9771556897118725,all_boot,2,189,1,2e3,ld
689,1.9002344920894956,null,2,189,1,2e3,ld
689,2.468086111295155,gn,2,189,1,2e3,ld
689,1.9046010898383336,hybrid_gn,2,189,1,2e3,ld
689,1.973553510036031,none,2,189,1,2e3,ld
689,1.9735535105802606,shrunk,2,189,1,2e3,ld
690,1.8832829224662304,old,2,190,1,2e3,ld
690,1.8851611378435589,boot,2,190,1,2e3,ld
690,1.884262810767738,all_boot,2,190,1,2e3,ld
690,1.8827079531035644,null,2,190,1,2e3,ld
690,1.896199255967017,gn,2,190,1,2e3,ld
690,1.8873740460516106,hybrid_gn,2,190,1,2e3,ld
690,1.8464191903343343,none,2,190,1,2e3,ld
690,1.8464195768888154,shrunk,2,190,1,2e3,ld
691,1.9699898431773954,old,2,191,1,2e3,ld
691,1.9693587226952312,boot,2,191,1,2e3,ld
691,1.9701850112323713,all_boot,2,191,1,2e3,ld
691,1.9330892923240062,null,2,191,1,2e3,ld
691,2.2755846380899505,gn,2,191,1,2e3,ld
691,1.9001640977855025,hybrid_gn,2,191,1,2e3,ld
691,1.969126401208921,none,2,191,1,2e3,ld
691,1.9691264012089211,shrunk,2,191,1,2e3,ld
692,1.9926072718209458,old,2,192,1,2e3,ld
692,1.9927833297686415,boot,2,192,1,2e3,ld
692,1.991491988558577,all_boot,2,192,1,2e3,ld
692,2.0005723716507036,null,2,192,1,2e3,ld
692,2.493679971507775,gn,2,192,1,2e3,ld
692,2.029969045927443,hybrid_gn,2,192,1,2e3,ld
692,2.000000767101528,none,2,192,1,2e3,ld
692,2.000000766989858,shrunk,2,192,1,2e3,ld
693,2.0462811878333778,old,2,193,1,2e3,ld
693,2.0463977639884625,boot,2,193,1,2e3,ld
693,2.0470075628061135,all_boot,2,193,1,2e3,ld
693,1.8547933165016546,null,2,193,1,2e3,ld
693,2.053806526710066,gn,2,193,1,2e3,ld
693,1.8483687160402265,hybrid_gn,2,193,1,2e3,ld
693,2.045814600214974,none,2,193,1,2e3,ld
693,2.0458146003388538,shrunk,2,193,1,2e3,ld
694,1.9464757815225644,old,2,194,1,2e3,ld
694,1.9552427395471808,boot,2,194,1,2e3,ld
694,1.9555872466621478,all_boot,2,194,1,2e3,ld
694,1.9093361047117596,null,2,194,1,2e3,ld
694,2.1574540633661274,gn,2,194,1,2e3,ld
694,1.890369422110688,hybrid_gn,2,194,1,2e3,ld
694,1.979133064658224,none,2,194,1,2e3,ld
694,1.9791329217316205,shrunk,2,194,1,2e3,ld
695,2.01513524356788,old,2,195,1,2e3,ld
695,2.0151352435678804,boot,2,195,1,2e3,ld
695,2.01513524356788,all_boot,2,195,1,2e3,ld
695,1.9772792686856484,null,2,195,1,2e3,ld
695,2.0151352435678915,gn,2,195,1,2e3,ld
695,1.9830923453446094,hybrid_gn,2,195,1,2e3,ld
695,2.01513524356788,none,2,195,1,2e3,ld
695,2.0151352435678804,shrunk,2,195,1,2e3,ld
696,2.031046322303226,old,2,196,1,2e3,ld
696,2.0302087853061717,boot,2,196,1,2e3,ld
696,2.033229058081644,all_boot,2,196,1,2e3,ld
696,1.9777015253851402,null,2,196,1,2e3,ld
696,2.111466942242796,gn,2,196,1,2e3,ld
696,1.9691260276818543,hybrid_gn,2,196,1,2e3,ld
696,1.9885509098695973,none,2,196,1,2e3,ld
696,1.988550909869597,shrunk,2,196,1,2e3,ld
697,2.0084385919445817,old,2,197,1,2e3,ld
697,2.0074481276048886,boot,2,197,1,2e3,ld
697,2.0094674563650385,all_boot,2,197,1,2e3,ld
697,2.0198702699085325,null,2,197,1,2e3,ld
697,2.1641112817894164,gn,2,197,1,2e3,ld
697,2.016051585911306,hybrid_gn,2,197,1,2e3,ld
697,2.005337393262512,none,2,197,1,2e3,ld
697,2.0053373932625123,shrunk,2,197,1,2e3,ld
698,1.9813904107972407,old,2,198,1,2e3,ld
698,1.9813904107972402,boot,2,198,1,2e3,ld
698,1.9814533996265948,all_boot,2,198,1,2e3,ld
698,1.981807933270273,null,2,198,1,2e3,ld
698,1.9813904107972378,gn,2,198,1,2e3,ld
698,1.9816471143638352,hybrid_gn,2,198,1,2e3,ld
698,1.9813904107972404,none,2,198,1,2e3,ld
698,1.9813904107972407,shrunk,2,198,1,2e3,ld
699,1.8973712932055324,old,2,199,1,2e3,ld
699,1.9003831198319734,boot,2,199,1,2e3,ld
699,1.8959842451895654,all_boot,2,199,1,2e3,ld
699,1.7074172918489563,null,2,199,1,2e3,ld
699,1.8969055443787812,gn,2,199,1,2e3,ld
699,1.6751617225246347,hybrid_gn,2,199,1,2e3,ld
699,1.9247453187586963,none,2,199,1,2e3,ld
699,1.9247449096994278,shrunk,2,199,1,2e3,ld
700,1.9959990198706463,old,2,200,1,2e3,ld
700,1.9956583011596634,boot,2,200,1,2e3,ld
700,1.9952676777449698,all_boot,2,200,1,2e3,ld
700,1.9939441139098402,null,2,200,1,2e3,ld
700,2.005163584257891,gn,2,200,1,2e3,ld
700,2.0051635842578954,hybrid_gn,2,200,1,2e3,ld
700,1.9939755939151433,none,2,200,1,2e3,ld
700,1.993975594532686,shrunk,2,200,1,2e3,ld
701,2.0333969656066713,old,2,201,1,2e3,ld
701,2.028759003334218,boot,2,201,1,2e3,ld
701,2.0374020512215343,all_boot,2,201,1,2e3,ld
701,2.0256344272511586,null,2,201,1,2e3,ld
701,2.4598088390331734,gn,2,201,1,2e3,ld
701,2.0030015628208093,hybrid_gn,2,201,1,2e3,ld
701,2.0554153374766475,none,2,201,1,2e3,ld
701,2.0554151909669973,shrunk,2,201,1,2e3,ld
702,2.072244610341007,old,2,202,1,2e3,ld
702,2.07032620943708,boot,2,202,1,2e3,ld
702,2.0723801223077154,all_boot,2,202,1,2e3,ld
702,1.9050700058780454,null,2,202,1,2e3,ld
702,2.0587261814705355,gn,2,202,1,2e3,ld
702,1.894550121424547,hybrid_gn,2,202,1,2e3,ld
702,2.030501760065242,none,2,202,1,2e3,ld
702,2.030501837964309,shrunk,2,202,1,2e3,ld
703,1.9992644044612022,old,2,203,1,2e3,ld
703,1.9992644044612018,boot,2,203,1,2e3,ld
703,1.9992644044612016,all_boot,2,203,1,2e3,ld
703,1.8963983333400565,null,2,203,1,2e3,ld
703,1.9992644044612087,gn,2,203,1,2e3,ld
703,1.908878810572467,hybrid_gn,2,203,1,2e3,ld
703,1.9992644044612011,none,2,203,1,2e3,ld
703,1.9992644044612018,shrunk,2,203,1,2e3,ld
704,1.7642689024760558,old,2,204,1,2e3,ld
704,1.7636909468881223,boot,2,204,1,2e3,ld
704,1.7590398938927976,all_boot,2,204,1,2e3,ld
704,1.87842235010135,null,2,204,1,2e3,ld
704,3.1980986674536895,gn,2,204,1,2e3,ld
704,1.8994343586170415,hybrid_gn,2,204,1,2e3,ld
704,1.8222238667941597,none,2,204,1,2e3,ld
704,1.822223453211149,shrunk,2,204,1,2e3,ld
705,1.9948378705151693,old,2,205,1,2e3,ld
705,1.9947023158694686,boot,2,205,1,2e3,ld
705,1.9948990646639897,all_boot,2,205,1,2e3,ld
705,1.844074202186218,null,2,205,1,2e3,ld
705,2.0069676876589675,gn,2,205,1,2e3,ld
705,1.8530417069950789,hybrid_gn,2,205,1,2e3,ld
705,1.9708137089152762,none,2,205,1,2e3,ld
705,1.9708137268167947,shrunk,2,205,1,2e3,ld
706,1.9717718017435175,old,2,206,1,2e3,ld
706,1.9670275059020452,boot,2,206,1,2e3,ld
706,1.9748578118788205,all_boot,2,206,1,2e3,ld
706,1.8274213698551307,null,2,206,1,2e3,ld
706,2.053021316968738,gn,2,206,1,2e3,ld
706,1.823806124552985,hybrid_gn,2,206,1,2e3,ld
706,1.9880142184629173,none,2,206,1,2e3,ld
706,1.988014216347333,shrunk,2,206,1,2e3,ld
707,2.0846039856886622,old,2,207,1,2e3,ld
707,2.084298750008791,boot,2,207,1,2e3,ld
707,2.082103477120945,all_boot,2,207,1,2e3,ld
707,2.1089235813937255,null,2,207,1,2e3,ld
707,2.158772414997844,gn,2,207,1,2e3,ld
707,2.106605131044454,hybrid_gn,2,207,1,2e3,ld
707,2.1042226019674715,none,2,207,1,2e3,ld
707,2.104222601967472,shrunk,2,207,1,2e3,ld
708,1.9817337021164905,old,2,208,1,2e3,ld
708,1.9845939425829955,boot,2,208,1,2e3,ld
708,1.9841450197929746,all_boot,2,208,1,2e3,ld
708,1.9347556240764985,null,2,208,1,2e3,ld
708,1.986708294515956,gn,2,208,1,2e3,ld
708,1.9317844846772751,hybrid_gn,2,208,1,2e3,ld
708,1.98670829451594,none,2,208,1,2e3,ld
708,1.98670829451594,shrunk,2,208,1,2e3,ld
709,1.9237385266504665,old,2,209,1,2e3,ld
709,1.9200844344032124,boot,2,209,1,2e3,ld
709,1.922576751808758,all_boot,2,209,1,2e3,ld
709,1.8433360329885495,null,2,209,1,2e3,ld
709,1.92282685610545,gn,2,209,1,2e3,ld
709,1.8533839305002244,hybrid_gn,2,209,1,2e3,ld
709,1.9372170995639983,none,2,209,1,2e3,ld
709,1.9372170956733386,shrunk,2,209,1,2e3,ld
710,2.013656413959053,old,2,210,1,2e3,ld
710,2.0068979725269465,boot,2,210,1,2e3,ld
710,2.0138217223114054,all_boot,2,210,1,2e3,ld
710,1.9233194038063237,null,2,210,1,2e3,ld
710,2.1067377185601988,gn,2,210,1,2e3,ld
710,1.9349782620936304,hybrid_gn,2,210,1,2e3,ld
710,1.965905171063752,none,2,210,1,2e3,ld
710,1.965905577000126,shrunk,2,210,1,2e3,ld
711,1.9915460052883465,old,2,211,1,2e3,ld
711,1.9930645861609546,boot,2,211,1,2e3,ld
711,1.9943418495542329,all_boot,2,211,1,2e3,ld
711,1.9800694970375778,null,2,211,1,2e3,ld
711,1.9909425667205773,gn,2,211,1,2e3,ld
711,1.9840897297985725,hybrid_gn,2,211,1,2e3,ld
711,2.0198677361740303,none,2,211,1,2e3,ld
711,2.0198673967851946,shrunk,2,211,1,2e3,ld
712,2.1284699718047477,old,2,212,1,2e3,ld
712,2.128677174912925,boot,2,212,1,2e3,ld
712,2.1275984578133396,all_boot,2,212,1,2e3,ld
712,2.1390229900186744,null,2,212,1,2e3,ld
712,2.1390229900186637,gn,2,212,1,2e3,ld
712,2.139022990018674,hybrid_gn,2,212,1,2e3,ld
712,2.10306746405825,none,2,212,1,2e3,ld
712,2.103067485695661,shrunk,2,212,1,2e3,ld
713,1.9940119486821308,old,2,213,1,2e3,ld
713,1.9941070085272143,boot,2,213,1,2e3,ld
713,1.9942125597401128,all_boot,2,213,1,2e3,ld
713,1.9514232145390733,null,2,213,1,2e3,ld
713,2.068955128554225,gn,2,213,1,2e3,ld
713,1.9338499948306858,hybrid_gn,2,213,1,2e3,ld
713,1.9940063491106836,none,2,213,1,2e3,ld
713,1.9940063491121627,shrunk,2,213,1,2e3,ld
714,1.9686611037877761,old,2,214,1,2e3,ld
714,1.9703424844184878,boot,2,214,1,2e3,ld
714,1.9671192397081334,all_boot,2,214,1,2e3,ld
714,1.8865210398024643,null,2,214,1,2e3,ld
714,1.9845185227186337,gn,2,214,1,2e3,ld
714,1.8839409661328541,hybrid_gn,2,214,1,2e3,ld
714,1.991313004207272,none,2,214,1,2e3,ld
714,1.9913128252589265,shrunk,2,214,1,2e3,ld
715,1.8843551007118686,old,2,215,1,2e3,ld
715,1.8811696539618061,boot,2,215,1,2e3,ld
715,1.8756130113839327,all_boot,2,215,1,2e3,ld
715,1.9263781372276014,null,2,215,1,2e3,ld
715,1.8837384803658255,gn,2,215,1,2e3,ld
715,1.9125667114425762,hybrid_gn,2,215,1,2e3,ld
715,1.9254933250666368,none,2,215,1,2e3,ld
715,1.925492628652899,shrunk,2,215,1,2e3,ld
716,1.8921294449380928,old,2,216,1,2e3,ld
716,1.895028197245822,boot,2,216,1,2e3,ld
716,1.8905884818082432,all_boot,2,216,1,2e3,ld
716,1.9746811580270909,null,2,216,1,2e3,ld
716,2.3863022594261776,gn,2,216,1,2e3,ld
716,1.980829483506802,hybrid_gn,2,216,1,2e3,ld
716,1.9698377581902626,none,2,216,1,2e3,ld
716,1.9698371819855522,shrunk,2,216,1,2e3,ld
717,2.039911737254853,old,2,217,1,2e3,ld
717,2.0357106236965734,boot,2,217,1,2e3,ld
717,2.040892977558992,all_boot,2,217,1,2e3,ld
717,2.027609506403289,null,2,217,1,2e3,ld
717,2.345989204871101,gn,2,217,1,2e3,ld
717,2.026277237518103,hybrid_gn,2,217,1,2e3,ld
717,2.023279102969828,none,2,217,1,2e3,ld
717,2.023279102969827,shrunk,2,217,1,2e3,ld
718,1.8805078249156015,old,2,218,1,2e3,ld
718,1.8734404385630627,boot,2,218,1,2e3,ld
718,1.8760693873033365,all_boot,2,218,1,2e3,ld
718,1.9151607014236676,null,2,218,1,2e3,ld
718,1.9780143442618643,gn,2,218,1,2e3,ld
718,1.8796098743167944,hybrid_gn,2,218,1,2e3,ld
718,1.8665312973046528,none,2,218,1,2e3,ld
718,1.8665313735177256,shrunk,2,218,1,2e3,ld
719,2.1061646518153907,old,2,219,1,2e3,ld
719,2.1070492476096625,boot,2,219,1,2e3,ld
719,2.1064665731387113,all_boot,2,219,1,2e3,ld
719,1.9565752537270162,null,2,219,1,2e3,ld
719,2.2327613301341462,gn,2,219,1,2e3,ld
719,1.961807320078155,hybrid_gn,2,219,1,2e3,ld
719,2.1023298122010723,none,2,219,1,2e3,ld
719,2.102329813871052,shrunk,2,219,1,2e3,ld
720,2.0573796012686314,old,2,220,1,2e3,ld
720,2.062832890624137,boot,2,220,1,2e3,ld
720,2.055501560610182,all_boot,2,220,1,2e3,ld
720,2.0060969991943507,null,2,220,1,2e3,ld
720,2.075930737690962,gn,2,220,1,2e3,ld
720,1.997942372343382,hybrid_gn,2,220,1,2e3,ld
720,2.030944808178718,none,2,220,1,2e3,ld
720,2.030944808178719,shrunk,2,220,1,2e3,ld
721,2.2030142832180615,old,2,221,1,2e3,ld
721,2.205225153902581,boot,2,221,1,2e3,ld
721,2.2018605071218578,all_boot,2,221,1,2e3,ld
721,2.1683868790973553,null,2,221,1,2e3,ld
721,2.205421474843775,gn,2,221,1,2e3,ld
721,2.1735112879925964,hybrid_gn,2,221,1,2e3,ld
721,2.198288659797222,none,2,221,1,2e3,ld
721,2.19828866903249,shrunk,2,221,1,2e3,ld
722,2.0559881858900932,old,2,222,1,2e3,ld
722,2.0581854692398585,boot,2,222,1,2e3,ld
722,2.053998491472359,all_boot,2,222,1,2e3,ld
722,2.0362627537309947,null,2,222,1,2e3,ld
722,2.113644240319387,gn,2,222,1,2e3,ld
722,2.0244926199454096,hybrid_gn,2,222,1,2e3,ld
722,2.0440977804921805,none,2,222,1,2e3,ld
722,2.0440979447299363,shrunk,2,222,1,2e3,ld
723,2.0743293763399895,old,2,223,1,2e3,ld
723,2.071344192994084,boot,2,223,1,2e3,ld
723,2.0742405456378505,all_boot,2,223,1,2e3,ld
723,1.9336345593208546,null,2,223,1,2e3,ld
723,2.289714578670458,gn,2,223,1,2e3,ld
723,1.9569702503198028,hybrid_gn,2,223,1,2e3,ld
723,2.0394237146708325,none,2,223,1,2e3,ld
723,2.0394237366417967,shrunk,2,223,1,2e3,ld
724,2.0326261148213756,old,2,224,1,2e3,ld
724,2.0291048025785807,boot,2,224,1,2e3,ld
724,2.0309368770459284,all_boot,2,224,1,2e3,ld
724,1.9001917635821262,null,2,224,1,2e3,ld
724,2.032424963842839,gn,2,224,1,2e3,ld
724,1.8934620270378046,hybrid_gn,2,224,1,2e3,ld
724,2.0399039040834674,none,2,224,1,2e3,ld
724,2.0399038364356996,shrunk,2,224,1,2e3,ld
725,2.1008679554161565,old,2,225,1,2e3,ld
725,2.1006761903265585,boot,2,225,1,2e3,ld
725,2.103045257238756,all_boot,2,225,1,2e3,ld
725,2.0953796242258163,null,2,225,1,2e3,ld
725,2.1174334350201667,gn,2,225,1,2e3,ld
725,2.036871554387429,hybrid_gn,2,225,1,2e3,ld
725,2.1128887473899964,none,2,225,1,2e3,ld
725,2.1128886774894524,shrunk,2,225,1,2e3,ld
726,2.032588608175571,old,2,226,1,2e3,ld
726,2.030846131602285,boot,2,226,1,2e3,ld
726,2.033059768843698,all_boot,2,226,1,2e3,ld
726,2.08507903325087,null,2,226,1,2e3,ld
726,2.3974868059941237,gn,2,226,1,2e3,ld
726,2.074564598326378,hybrid_gn,2,226,1,2e3,ld
726,2.0499810904215225,none,2,226,1,2e3,ld
726,2.0499810809527226,shrunk,2,226,1,2e3,ld
727,2.0755132800621094,old,2,227,1,2e3,ld
727,2.075570035062957,boot,2,227,1,2e3,ld
727,2.0733662432252573,all_boot,2,227,1,2e3,ld
727,1.9309743013429115,null,2,227,1,2e3,ld
727,2.5059767516432125,gn,2,227,1,2e3,ld
727,1.9286883790280658,hybrid_gn,2,227,1,2e3,ld
727,2.047649401667722,none,2,227,1,2e3,ld
727,2.0476497859234692,shrunk,2,227,1,2e3,ld
728,1.9674702212872857,old,2,228,1,2e3,ld
728,1.9679041551284853,boot,2,228,1,2e3,ld
728,1.9666189236897136,all_boot,2,228,1,2e3,ld
728,1.923865480567344,null,2,228,1,2e3,ld
728,2.1058961600245274,gn,2,228,1,2e3,ld
728,1.9303926372856302,hybrid_gn,2,228,1,2e3,ld
728,1.9429262777395513,none,2,228,1,2e3,ld
728,1.9429265181769853,shrunk,2,228,1,2e3,ld
729,2.123946556654072,old,2,229,1,2e3,ld
729,2.1171361915462787,boot,2,229,1,2e3,ld
729,2.1225091024264486,all_boot,2,229,1,2e3,ld
729,2.0635968567811283,null,2,229,1,2e3,ld
729,2.1223405177088215,gn,2,229,1,2e3,ld
729,2.072859233361428,hybrid_gn,2,229,1,2e3,ld
729,2.1282473466464853,none,2,229,1,2e3,ld
729,2.12824734661202,shrunk,2,229,1,2e3,ld
730,2.036290425834383,old,2,230,1,2e3,ld
730,2.0358318760526055,boot,2,230,1,2e3,ld
730,2.035410315544556,all_boot,2,230,1,2e3,ld
730,1.965001221976804,null,2,230,1,2e3,ld
730,2.053977661093735,gn,2,230,1,2e3,ld
730,1.960841245548972,hybrid_gn,2,230,1,2e3,ld
730,2.0324208540726625,none,2,230,1,2e3,ld
730,2.0324208540726616,shrunk,2,230,1,2e3,ld
731,2.0548856369918953,old,2,231,1,2e3,ld
731,2.055443650327434,boot,2,231,1,2e3,ld
731,2.0548197951077296,all_boot,2,231,1,2e3,ld
731,1.8511663581020152,null,2,231,1,2e3,ld
731,2.0628764166029865,gn,2,231,1,2e3,ld
731,1.8382634840663656,hybrid_gn,2,231,1,2e3,ld
731,2.0355857334256844,none,2,231,1,2e3,ld
731,2.0355859703338397,shrunk,2,231,1,2e3,ld
732,1.9530822412393274,old,2,232,1,2e3,ld
732,1.9533878726340006,boot,2,232,1,2e3,ld
732,1.9528201591679533,all_boot,2,232,1,2e3,ld
732,1.8224791956923232,null,2,232,1,2e3,ld
732,1.9661759357826063,gn,2,232,1,2e3,ld
732,1.8281748166561658,hybrid_gn,2,232,1,2e3,ld
732,1.9483461483994642,none,2,232,1,2e3,ld
732,1.9483463552648144,shrunk,2,232,1,2e3,ld
733,2.014364567109881,old,2,233,1,2e3,ld
733,2.0146044506951974,boot,2,233,1,2e3,ld
733,2.013075551276751,all_boot,2,233,1,2e3,ld
733,1.990155585539997,null,2,233,1,2e3,ld
733,2.047385400365906,gn,2,233,1,2e3,ld
733,1.9779240280004802,hybrid_gn,2,233,1,2e3,ld
733,2.0473854003659038,none,2,233,1,2e3,ld
733,2.0473854003659038,shrunk,2,233,1,2e3,ld
734,1.9526428603535504,old,2,234,1,2e3,ld
734,1.9568947696974275,boot,2,234,1,2e3,ld
734,1.9541928049074928,all_boot,2,234,1,2e3,ld
734,1.9451474083594478,null,2,234,1,2e3,ld
734,2.001336345357385,gn,2,234,1,2e3,ld
734,1.9767655715976815,hybrid_gn,2,234,1,2e3,ld
734,1.9720770862500188,none,2,234,1,2e3,ld
734,1.9720770820042917,shrunk,2,234,1,2e3,ld
735,2.1012242832216517,old,2,235,1,2e3,ld
735,2.103466820079196,boot,2,235,1,2e3,ld
735,2.1013975736050883,all_boot,2,235,1,2e3,ld
735,1.9541150832266467,null,2,235,1,2e3,ld
735,2.072444605103955,gn,2,235,1,2e3,ld
735,1.9629835260591602,hybrid_gn,2,235,1,2e3,ld
735,2.072444605103967,none,2,235,1,2e3,ld
735,2.0724446051039673,shrunk,2,235,1,2e3,ld
736,1.9657563249708407,old,2,236,1,2e3,ld
736,1.9663839941100258,boot,2,236,1,2e3,ld
736,1.9648839466135173,all_boot,2,236,1,2e3,ld
736,1.8201548499212707,null,2,236,1,2e3,ld
736,2.174942867824579,gn,2,236,1,2e3,ld
736,1.81631640753618,hybrid_gn,2,236,1,2e3,ld
736,1.9433588941467457,none,2,236,1,2e3,ld
736,1.9433589212999225,shrunk,2,236,1,2e3,ld
737,1.9823854220790218,old,2,237,1,2e3,ld
737,1.9821156976733336,boot,2,237,1,2e3,ld
737,1.9809833360369864,all_boot,2,237,1,2e3,ld
737,1.8547337149210736,null,2,237,1,2e3,ld
737,1.9636347680264652,gn,2,237,1,2e3,ld
737,1.851537424820107,hybrid_gn,2,237,1,2e3,ld
737,1.9583079317959704,none,2,237,1,2e3,ld
737,1.9583082919700852,shrunk,2,237,1,2e3,ld
738,2.074956727474849,old,2,238,1,2e3,ld
738,2.0757650871742404,boot,2,238,1,2e3,ld
738,2.072625506685225,all_boot,2,238,1,2e3,ld
738,1.9704700789156373,null,2,238,1,2e3,ld
738,2.945796365494096,gn,2,238,1,2e3,ld
738,1.9586155349750727,hybrid_gn,2,238,1,2e3,ld
738,1.9775361713844346,none,2,238,1,2e3,ld
738,1.977537130835455,shrunk,2,238,1,2e3,ld
739,1.9221529637698958,old,2,239,1,2e3,ld
739,1.9355645317649441,boot,2,239,1,2e3,ld
739,1.9255118993688318,all_boot,2,239,1,2e3,ld
739,1.9144212206078337,null,2,239,1,2e3,ld
739,3.186358234778808,gn,2,239,1,2e3,ld
739,1.9095888824779037,hybrid_gn,2,239,1,2e3,ld
739,1.9917124719481287,none,2,239,1,2e3,ld
739,1.9917118795690496,shrunk,2,239,1,2e3,ld
740,2.0191590802355326,old,2,240,1,2e3,ld
740,2.0131116480503426,boot,2,240,1,2e3,ld
740,2.0194164885555703,all_boot,2,240,1,2e3,ld
740,1.9510033376992355,null,2,240,1,2e3,ld
740,2.0189904285020215,gn,2,240,1,2e3,ld
740,1.9457211160875867,hybrid_gn,2,240,1,2e3,ld
740,2.0201139488150552,none,2,240,1,2e3,ld
740,2.0201139488141293,shrunk,2,240,1,2e3,ld
741,1.8934786240661932,old,2,241,1,2e3,ld
741,1.8937271595979799,boot,2,241,1,2e3,ld
741,1.8934054423665962,all_boot,2,241,1,2e3,ld
741,1.8948556523707234,null,2,241,1,2e3,ld
741,1.9042639926267668,gn,2,241,1,2e3,ld
741,1.8940365942329866,hybrid_gn,2,241,1,2e3,ld
741,1.8911188709935758,none,2,241,1,2e3,ld
741,1.8911190010326666,shrunk,2,241,1,2e3,ld
742,2.0309077349480535,old,2,242,1,2e3,ld
742,2.028396096780667,boot,2,242,1,2e3,ld
742,2.0325000129513757,all_boot,2,242,1,2e3,ld
742,1.8053769034397134,null,2,242,1,2e3,ld
742,2.0532641355973342,gn,2,242,1,2e3,ld
742,1.787125445368813,hybrid_gn,2,242,1,2e3,ld
742,2.0258757037461312,none,2,242,1,2e3,ld
742,2.0258757037461312,shrunk,2,242,1,2e3,ld
743,2.1105352682327396,old,2,243,1,2e3,ld
743,2.1106971515011557,boot,2,243,1,2e3,ld
743,2.111893373975038,all_boot,2,243,1,2e3,ld
743,1.9282920570862259,null,2,243,1,2e3,ld
743,2.671997122654711,gn,2,243,1,2e3,ld
743,1.971598143646391,hybrid_gn,2,243,1,2e3,ld
743,1.994928393379052,none,2,243,1,2e3,ld
743,1.9949283933790523,shrunk,2,243,1,2e3,ld
744,2.0115997800177046,old,2,244,1,2e3,ld
744,2.0116234917942664,boot,2,244,1,2e3,ld
744,2.0109362162523032,all_boot,2,244,1,2e3,ld
744,1.9082116378775646,null,2,244,1,2e3,ld
744,2.026142314769255,gn,2,244,1,2e3,ld
744,1.9247272960989066,hybrid_gn,2,244,1,2e3,ld
744,1.996088685821149,none,2,244,1,2e3,ld
744,1.9960886938349605,shrunk,2,244,1,2e3,ld
745,2.0241036170650952,old,2,245,1,2e3,ld
745,2.0231006652066195,boot,2,245,1,2e3,ld
745,2.024598806964006,all_boot,2,245,1,2e3,ld
745,2.0421591628269122,null,2,245,1,2e3,ld
745,2.0421591628269096,gn,2,245,1,2e3,ld
745,2.042159162826912,hybrid_gn,2,245,1,2e3,ld
745,2.0191339355385027,none,2,245,1,2e3,ld
745,2.019134014178687,shrunk,2,245,1,2e3,ld
746,1.8925729867625927,old,2,246,1,2e3,ld
746,1.8899727380388305,boot,2,246,1,2e3,ld
746,1.8935247738949914,all_boot,2,246,1,2e3,ld
746,1.6837309183456883,null,2,246,1,2e3,ld
746,2.219857295420247,gn,2,246,1,2e3,ld
746,1.6782636670503517,hybrid_gn,2,246,1,2e3,ld
746,1.8751224169260357,none,2,246,1,2e3,ld
746,1.8751224227150987,shrunk,2,246,1,2e3,ld
747,2.009476520623294,old,2,247,1,2e3,ld
747,2.0078043427947576,boot,2,247,1,2e3,ld
747,2.0103746131825924,all_boot,2,247,1,2e3,ld
747,1.9543733049012455,null,2,247,1,2e3,ld
747,2.0656466747947064,gn,2,247,1,2e3,ld
747,1.9460450330917065,hybrid_gn,2,247,1,2e3,ld
